"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051047","GO:0051047","positive regulation of secretion","3/8","304/18903",0.000217237576147466,0.0013934647154196,0.000358050852653026,"HLA-DRB1/IFNG/PTPN11",3
"GO:0051607","GO:0051607","defense response to virus","3/8","304/18903",0.000217237576147466,0.0013934647154196,0.000358050852653026,"IL23R/PTPN22/IFNG",3
"GO:0140546","GO:0140546","defense response to symbiont","3/8","305/18903",0.00021935165256963,0.00139782915853196,0.000359172296605243,"IL23R/PTPN22/IFNG",3
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","3/8","315/18903",0.000241234777895716,0.00152729810680729,0.000392439351600686,"HLA-DRB1/PTPN22/PTPN11",3
"GO:0033619","GO:0033619","membrane protein proteolysis","2/8","58/18903",0.000256019506977458,0.00161044528582595,0.00041380402486,"IL10/IFNG",2
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","2/8","59/18903",0.000264946524051207,0.00165591577532005,0.000425487670203693,"HLA-DRB1/IL23R",2
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity","2/8","60/18903",0.000274024563810028,0.00170174490264189,0.000437263467561425,"HLA-DRB1/IL23R",2
"GO:0009895","GO:0009895","negative regulation of catabolic process","3/8","332/18903",0.000281615596280793,0.00173781776185932,0.00044653239117141,"IL10/PTPN22/IL10RA",3
"GO:0002440","GO:0002440","production of molecular mediator of immune response","3/8","333/18903",0.000284118813270016,0.00174223800590104,0.000447668173176192,"HLA-DRB1/IL10/PTPN22",3
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","2/8","62/18903",0.000292633322488118,0.00178323430891197,0.000458202176001132,"IL10/IFNG",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","3/8","340/18903",0.000302047950878748,0.00181857870913997,0.000467283922024631,"HLA-DRB1/PTPN22/PTPN11",3
"GO:0032481","GO:0032481","positive regulation of type I interferon production","2/8","63/18903",0.000302163847057104,0.00181857870913997,0.000467283922024631,"PTPN22/PTPN11",2
"GO:0032613","GO:0032613","interleukin-10 production","2/8","65/18903",0.000321676701070424,0.0019008168699616,0.00048841502299688,"HLA-DRB1/IL23R",2
"GO:0032653","GO:0032653","regulation of interleukin-10 production","2/8","65/18903",0.000321676701070424,0.0019008168699616,0.00048841502299688,"HLA-DRB1/IL23R",2
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","2/8","65/18903",0.000321676701070424,0.0019008168699616,0.00048841502299688,"IL10/IFNG",2
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","2/8","67/18903",0.000341791314590907,0.00200750922726587,0.000515829631405427,"IL23R/IFNG",2
"GO:0016311","GO:0016311","dephosphorylation","3/8","357/18903",0.000348616053761565,0.00203119637705366,0.000521916046141722,"PTPN22/IFNG/PTPN11",3
"GO:0042093","GO:0042093","T-helper cell differentiation","2/8","68/18903",0.000352074038689301,0.00203119637705366,0.000521916046141722,"HLA-DRB1/IL23R",2
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","2/8","68/18903",0.000352074038689301,0.00203119637705366,0.000521916046141722,"IL23R/IFNG",2
"GO:0009306","GO:0009306","protein secretion","3/8","359/18903",0.000354382582867149,0.00203248834291453,0.000522248016856852,"HLA-DRB1/IFNG/PTPN11",3
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","3/8","360/18903",0.000357288947016047,0.00203717382070553,0.000523451950691408,"HLA-DRB1/IFNG/PTPN11",3
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","2/8","70/18903",0.000373089836947578,0.00211489878502261,0.00054342338551728,"HLA-DRB1/IL10",2
"GO:0002449","GO:0002449","lymphocyte mediated immunity","3/8","367/18903",0.000378068105397129,0.00213073065180463,0.000547491384755198,"HLA-DRB1/IL10/IL23R",3
"GO:0071692","GO:0071692","protein localization to extracellular region","3/8","368/18903",0.000381099081842102,0.00213546899308074,0.000548708901865821,"HLA-DRB1/IFNG/PTPN11",3
"GO:0032715","GO:0032715","negative regulation of interleukin-6 production","2/8","71/18903",0.000383822717377793,0.00213844085396199,0.000549472521719787,"IL10/PTPN22",2
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/8","375/18903",0.000402758687148178,0.00223119159073564,0.000573304829792262,"HLA-DRB1/IL10/IL23R",3
"GO:0002381","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","2/8","74/18903",0.000416920122308136,0.00226800674863596,0.000582764487098902,"HLA-DRB1/IL10",2
"GO:0048662","GO:0048662","negative regulation of smooth muscle cell proliferation","2/8","74/18903",0.000416920122308136,0.00226800674863596,0.000582764487098902,"IL10/IFNG",2
"GO:0050688","GO:0050688","regulation of defense response to virus","2/8","74/18903",0.000416920122308136,0.00226800674863596,0.000582764487098902,"IL23R/PTPN22",2
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","3/8","380/18903",0.000418708938209715,0.00226800674863596,0.000582764487098902,"IL23R/IFNG/PTPN11",3
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","3/8","382/18903",0.00042520200853388,0.00229045280840073,0.00058853200367004,"IL23R/IFNG/PTPN11",3
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","2/8","76/18903",0.000439733061431887,0.0023557128290994,0.000605300570392071,"IL10/IFNG",2
"GO:0032720","GO:0032720","negative regulation of tumor necrosis factor production","2/8","77/18903",0.000451363641789094,0.00239173668882808,0.000614556903580116,"IL10/PTPN22",2
"GO:0032729","GO:0032729","positive regulation of interferon-gamma production","2/8","77/18903",0.000451363641789094,0.00239173668882808,0.000614556903580116,"IL23R/PTPN22",2
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus","2/8","79/18903",0.000475072541221371,0.00249029961124106,0.000639882653144801,"HLA-DRB1/IL10",2
"GO:1903556","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","2/8","79/18903",0.000475072541221371,0.00249029961124106,0.000639882653144801,"IL10/PTPN22",2
"GO:0042509","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","2/8","82/18903",0.000511753789705542,0.00263999970879843,0.000678348103313389,"IL23R/IFNG",2
"GO:0046209","GO:0046209","nitric oxide metabolic process","2/8","82/18903",0.000511753789705542,0.00263999970879843,0.000678348103313389,"IL10/IFNG",2
"GO:0048708","GO:0048708","astrocyte differentiation","2/8","82/18903",0.000511753789705542,0.00263999970879843,0.000678348103313389,"IFNG/PTPN11",2
"GO:0009615","GO:0009615","response to virus","3/8","409/18903",0.000519335304176831,0.002665010113539,0.00068477452849909,"IL23R/PTPN22/IFNG",3
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","2/8","83/18903",0.000524278593304507,0.00267629124854395,0.000687673216899821,"IL10/IFNG",2
"GO:0050727","GO:0050727","regulation of inflammatory response","3/8","414/18903",0.00053812300403777,0.0027326558798793,0.000702156112724721,"HLA-DRB1/IL10/IFNG",3
"GO:0007260","GO:0007260","tyrosine phosphorylation of STAT protein","2/8","86/18903",0.000562744817615077,0.00284034905311012,0.000729827880853128,"IL23R/IFNG",2
"GO:0043434","GO:0043434","response to peptide hormone","3/8","421/18903",0.000565156632106014,0.00284034905311012,0.000729827880853128,"IL10/PTPN11/STAT4",3
"GO:0001910","GO:0001910","regulation of leukocyte mediated cytotoxicity","2/8","87/18903",0.000575863842671109,0.00286462880920577,0.000736066565820215,"HLA-DRB1/IL23R",2
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","2/8","87/18903",0.000575863842671109,0.00286462880920577,0.000736066565820215,"HLA-DRB1/IL10",2
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","2/8","88/18903",0.000589131182523786,0.00291575077645021,0.000749202358753199,"HLA-DRB1/IL10",2
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","2/8","89/18903",0.000602546741023169,0.0029670862247353,0.000762393005653983,"HLA-DRB1/IL23R",2
"GO:0002683","GO:0002683","negative regulation of immune system process","3/8","449/18903",0.000682043294913129,0.00334166940975025,0.000858642180319094,"HLA-DRB1/IL10/PTPN22",3
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","2/8","96/18903",0.00070059770412154,0.00341541380759251,0.000877590808320666,"HLA-DRB1/IL10",2
"GO:0032642","GO:0032642","regulation of chemokine production","2/8","98/18903",0.000729940760946096,0.00354075742249972,0.000909797858628808,"IL10/IFNG",2
"GO:0030101","GO:0030101","natural killer cell activation","2/8","99/18903",0.000744833226138394,0.00354758079453262,0.000911551124533079,"IL23R/PTPN22",2
"GO:0032602","GO:0032602","chemokine production","2/8","99/18903",0.000744833226138394,0.00354758079453262,0.000911551124533079,"IL10/IFNG",2
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","2/8","99/18903",0.000744833226138394,0.00354758079453262,0.000911551124533079,"IFNG/PTPN11",2
"GO:0002443","GO:0002443","leukocyte mediated immunity","3/8","463/18903",0.000745901602953013,0.00354758079453262,0.000911551124533079,"HLA-DRB1/IL10/IL23R",3
"GO:0030316","GO:0030316","osteoclast differentiation","2/8","100/18903",0.000759872854869034,0.0035964855995015,0.000924117217469751,"IL23R/IFNG",2
"GO:0023061","GO:0023061","signal release","3/8","470/18903",0.000779224876005074,0.00367026209712535,0.00094307409351237,"HLA-DRB1/IFNG/PTPN11",3
"GO:0032677","GO:0032677","regulation of interleukin-8 production","2/8","103/18903",0.00080587376560074,0.00377753327625347,0.000970637430227612,"IL10/PTPN22",2
"GO:0032637","GO:0032637","interleukin-8 production","2/8","104/18903",0.000821501091986453,0.00383236155352532,0.000984725559772228,"IL10/PTPN22",2
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","2/8","105/18903",0.000837275103853296,0.00388734869646173,0.000998854509860073,"IFNG/PTPN11",2
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","2/8","106/18903",0.000853195705704958,0.00394249200503476,0.00101302358671878,"IL23R/PTPN22",2
"GO:0042116","GO:0042116","macrophage activation","2/8","109/18903",0.00090183609678087,0.00410883268393153,0.00105576483538538,"IL10/IFNG",2
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","2/8","109/18903",0.00090183609678087,0.00410883268393153,0.00105576483538538,"IFNG/PTPN11",2
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","2/8","109/18903",0.00090183609678087,0.00410883268393153,0.00105576483538538,"IFNG/PTPN11",2
"GO:0033674","GO:0033674","positive regulation of kinase activity","3/8","496/18903",0.000911356106112338,0.00411376020120153,0.00105703096128039,"HLA-DRB1/IL23R/IFNG",3
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","3/8","496/18903",0.000911356106112338,0.00411376020120153,0.00105703096128039,"HLA-DRB1/PTPN22/PTPN11",3
"GO:0002456","GO:0002456","T cell mediated immunity","2/8","113/18903",0.00096873642460169,0.00435261757597534,0.00111840537984575,"HLA-DRB1/IL23R",2
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/8","114/18903",0.000985826313064231,0.00440908557448452,0.00113291483587295,"HLA-DRB1/IL23R",2
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","2/8","119/18903",0.00107345983732063,0.00477910201546854,0.00122799058535116,"HLA-DRB1/IL23R",2
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","2/8","120/18903",0.00109142269330273,0.00483698693622803,0.00124286411964618,"HLA-DRB1/IL23R",2
"GO:0046887","GO:0046887","positive regulation of hormone secretion","2/8","123/18903",0.00114618185456699,0.00505668465250145,0.00129931546266704,"HLA-DRB1/PTPN11",2
"GO:0032612","GO:0032612","interleukin-1 production","2/8","130/18903",0.00127901952733149,0.00559212573609059,0.0014368970852249,"IL10/IFNG",2
"GO:0032652","GO:0032652","regulation of interleukin-1 production","2/8","130/18903",0.00127901952733149,0.00559212573609059,0.0014368970852249,"IL10/IFNG",2
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","2/8","133/18903",0.0013381150758513,0.00582438481676346,0.00149657607167579,"IL10/PTPN22",2
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","2/8","134/18903",0.00135810158117594,0.00588510685176239,0.00151217860266607,"HLA-DRB1/IL23R",2
"GO:0050852","GO:0050852","T cell receptor signaling pathway","2/8","139/18903",0.00146018977980332,0.00629949130667361,0.00161865471631667,"HLA-DRB1/PTPN22",2
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","2/8","140/18903",0.00148103789400794,0.00633338573095501,0.00162736389092285,"HLA-DRB1/IL23R",2
"GO:0034341","GO:0034341","response to interferon-gamma","2/8","140/18903",0.00148103789400794,0.00633338573095501,0.00162736389092285,"IL23R/IFNG",2
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","2/8","146/18903",0.00160913199189976,0.00685110782577409,0.00176039261812063,"IL23R/PTPN22",2
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","2/8","149/18903",0.00167510686145022,0.00710099647788679,0.00182460152414257,"IL23R/PTPN22",2
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","2/8","167/18903",0.00209778610937358,0.00885429202008329,0.002275110932016,"IL23R/PTPN22",2
"GO:0010469","GO:0010469","regulation of signaling receptor activity","2/8","175/18903",0.00230031325661104,0.00962577435706335,0.00247334337055987,"IL10/IFNG",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","2/8","175/18903",0.00230031325661104,0.00962577435706335,0.00247334337055987,"IL10/IFNG",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","2/8","179/18903",0.00240493980207853,0.0100205825086605,0.00257478935175299,"IL10/IFNG",2
"GO:0050728","GO:0050728","negative regulation of inflammatory response","2/8","184/18903",0.00253886394155019,0.0105335844383465,0.00270660523220132,"HLA-DRB1/IL10",2
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","2/8","187/18903",0.00262088915858145,0.010827825972953,0.00278221061437281,"IL10/PTPN22",2
"GO:0050777","GO:0050777","negative regulation of immune response","2/8","190/18903",0.00270416437497505,0.0111247268590746,0.00285849931709555,"HLA-DRB1/IL10",2
"GO:0050807","GO:0050807","regulation of synapse organization","2/8","209/18903",0.00326044132426116,0.0133568499628346,0.00343204349922227,"IL10/IL10RA",2
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","2/8","215/18903",0.00344640247710965,0.014001010063258,0.00359756048049165,"HLA-DRB1/IL10",2
"GO:0050803","GO:0050803","regulation of synapse structure or activity","2/8","215/18903",0.00344640247710965,0.014001010063258,0.00359756048049165,"IL10/IL10RA",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","2/8","216/18903",0.00347787364551431,0.0140702357028068,0.00361534801324484,"PTPN22/IFNG",2
"GO:0019724","GO:0019724","B cell mediated immunity","2/8","218/18903",0.00354122456846404,0.0142673303894729,0.00366599150628292,"HLA-DRB1/IL10",2
"GO:0002377","GO:0002377","immunoglobulin production","2/8","219/18903",0.00357310414050932,0.0143365289588337,0.00368377208334944,"HLA-DRB1/IL10",2
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","2/8","222/18903",0.00366955820470769,0.0146631936458606,0.00376770859672316,"IL10/PTPN22",2
"GO:0033157","GO:0033157","regulation of intracellular protein transport","2/8","225/18903",0.00376723337786979,0.0149920511976451,0.0038522085668443,"IFNG/PTPN11",2
"GO:0010001","GO:0010001","glial cell differentiation","2/8","227/18903",0.0038330273402734,0.0151918766535226,0.00390355373121553,"IFNG/PTPN11",2
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","2/8","234/18903",0.00406756099378807,0.0160561618175845,0.00412563186244006,"IL10/PTPN22",2
"GO:0002274","GO:0002274","myeloid leukocyte activation","2/8","237/18903",0.00417009606045183,0.0161547391563895,0.00415096131629767,"IL10/IFNG",2
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","2/8","237/18903",0.00417009606045183,0.0161547391563895,0.00415096131629767,"IFNG/PTPN11",2
"GO:0002676","GO:0002676","regulation of chronic inflammatory response","1/8","10/18903",0.00422508562551727,0.0161547391563895,0.00415096131629767,"IL10",1
"GO:0030388","GO:0030388","fructose 1,6-bisphosphate metabolic process","1/8","10/18903",0.00422508562551727,0.0161547391563895,0.00415096131629767,"IFNG",1
"GO:0032819","GO:0032819","positive regulation of natural killer cell proliferation","1/8","10/18903",0.00422508562551727,0.0161547391563895,0.00415096131629767,"IL23R",1
"GO:0042368","GO:0042368","vitamin D biosynthetic process","1/8","10/18903",0.00422508562551727,0.0161547391563895,0.00415096131629767,"IFNG",1
"GO:0045657","GO:0045657","positive regulation of monocyte differentiation","1/8","10/18903",0.00422508562551727,0.0161547391563895,0.00415096131629767,"HLA-DRB1",1
"GO:2000849","GO:2000849","regulation of glucocorticoid secretion","1/8","10/18903",0.00422508562551727,0.0161547391563895,0.00415096131629767,"PTPN11",1
"GO:0033673","GO:0033673","negative regulation of kinase activity","2/8","240/18903",0.00427383997989076,0.0162139843595078,0.00416618437523654,"PTPN22/IFNG",2
"GO:0045088","GO:0045088","regulation of innate immune response","2/8","240/18903",0.00427383997989076,0.0162139843595078,0.00416618437523654,"PTPN22/PTPN11",2
"GO:0033002","GO:0033002","muscle cell proliferation","2/8","247/18903",0.0045205965061358,0.0167798721233109,0.00431158927432982,"IL10/IFNG",2
"GO:0042593","GO:0042593","glucose homeostasis","2/8","248/18903",0.00455638181490739,0.0167798721233109,0.00431158927432982,"HLA-DRB1/PTPN11",2
"GO:0033500","GO:0033500","carbohydrate homeostasis","2/8","249/18903",0.00459230044725974,0.0167798721233109,0.00431158927432982,"HLA-DRB1/PTPN11",2
"GO:0010835","GO:0010835","regulation of protein ADP-ribosylation","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IFNG",1
"GO:0033212","GO:0033212","iron import into cell","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IFNG",1
"GO:0034115","GO:0034115","negative regulation of heterotypic cell-cell adhesion","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IL10",1
"GO:0034163","GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"PTPN22",1
"GO:0051133","GO:0051133","regulation of NK T cell activation","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IL23R",1
"GO:0060020","GO:0060020","Bergmann glial cell differentiation","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"PTPN11",1
"GO:0070587","GO:0070587","regulation of cell-cell adhesion involved in gastrulation","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IL10",1
"GO:0071609","GO:0071609","chemokine (C-C motif) ligand 5 production","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IL10",1
"GO:0071649","GO:0071649","regulation of chemokine (C-C motif) ligand 5 production","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IL10",1
"GO:1900222","GO:1900222","negative regulation of amyloid-beta clearance","1/8","11/18903",0.00464673381876302,0.0167798721233109,0.00431158927432982,"IFNG",1
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","2/8","252/18903",0.00470085538513301,0.0168504926489143,0.00432973522314883,"HLA-DRB1/PTPN22",2
"GO:0098657","GO:0098657","import into cell","2/8","252/18903",0.00470085538513301,0.0168504926489143,0.00432973522314883,"IL10RA/IFNG",2
"GO:0006470","GO:0006470","protein dephosphorylation","2/8","261/18903",0.00503369052057383,0.0173997187865651,0.004470858916278,"PTPN22/PTPN11",2
"GO:0071216","GO:0071216","cellular response to biotic stimulus","2/8","261/18903",0.00503369052057383,0.0173997187865651,0.004470858916278,"IL10/PTPN22",2
"GO:0002424","GO:0002424","T cell mediated immune response to tumor cell","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"HLA-DRB1",1
"GO:0010455","GO:0010455","positive regulation of cell fate commitment","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"IL23R",1
"GO:0014854","GO:0014854","response to inactivity","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"IL10",1
"GO:0030656","GO:0030656","regulation of vitamin metabolic process","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"IFNG",1
"GO:0033629","GO:0033629","negative regulation of cell adhesion mediated by integrin","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"PTPN11",1
"GO:0034145","GO:0034145","positive regulation of toll-like receptor 4 signaling pathway","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"PTPN22",1
"GO:0034154","GO:0034154","toll-like receptor 7 signaling pathway","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"PTPN22",1
"GO:0035933","GO:0035933","glucocorticoid secretion","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"PTPN11",1
"GO:0060123","GO:0060123","regulation of growth hormone secretion","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"PTPN11",1
"GO:0070586","GO:0070586","cell-cell adhesion involved in gastrulation","1/8","12/18903",0.00506822577988153,0.0173997187865651,0.004470858916278,"IL10",1
"GO:0032868","GO:0032868","response to insulin","2/8","269/18903",0.00533853258390073,0.0181434661679021,0.00466196485609792,"IL10/PTPN11",2
"GO:0031348","GO:0031348","negative regulation of defense response","2/8","272/18903",0.00545501956854484,0.0181434661679021,0.00466196485609792,"HLA-DRB1/IL10",2
"GO:0032621","GO:0032621","interleukin-18 production","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IL10",1
"GO:0032661","GO:0032661","regulation of interleukin-18 production","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IL10",1
"GO:0036302","GO:0036302","atrioventricular canal development","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"PTPN11",1
"GO:0042362","GO:0042362","fat-soluble vitamin biosynthetic process","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IFNG",1
"GO:0051132","GO:0051132","NK T cell activation","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IL23R",1
"GO:0060670","GO:0060670","branching involved in labyrinthine layer morphogenesis","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IL10",1
"GO:0070424","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"PTPN22",1
"GO:1900121","GO:1900121","negative regulation of receptor binding","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IL10",1
"GO:1901857","GO:1901857","positive regulation of cellular respiration","1/8","13/18903",0.00548956155849345,0.0181434661679021,0.00466196485609792,"IFNG",1
"GO:0051348","GO:0051348","negative regulation of transferase activity","2/8","276/18903",0.00561217153558998,0.0184860379972981,0.00474998871077672,"PTPN22/IFNG",2
"GO:0030252","GO:0030252","growth hormone secretion","1/8","14/18903",0.00591074120420709,0.0191460886182788,0.00491958876237555,"PTPN11",1
"GO:0046598","GO:0046598","positive regulation of viral entry into host cell","1/8","14/18903",0.00591074120420709,0.0191460886182788,0.00491958876237555,"HLA-DRB1",1
"GO:0072540","GO:0072540","T-helper 17 cell lineage commitment","1/8","14/18903",0.00591074120420709,0.0191460886182788,0.00491958876237555,"IL23R",1
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host","1/8","14/18903",0.00591074120420709,0.0191460886182788,0.00491958876237555,"HLA-DRB1",1
"GO:1902947","GO:1902947","regulation of tau-protein kinase activity","1/8","14/18903",0.00591074120420709,0.0191460886182788,0.00491958876237555,"IFNG",1
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"HLA-DRB1",1
"GO:0002836","GO:0002836","positive regulation of response to tumor cell","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"HLA-DRB1",1
"GO:0002839","GO:0002839","positive regulation of immune response to tumor cell","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"HLA-DRB1",1
"GO:0032725","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"IL23R",1
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"IL10",1
"GO:0042976","GO:0042976","activation of Janus kinase activity","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"IL23R",1
"GO:0042994","GO:0042994","cytoplasmic sequestering of transcription factor","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"IL10",1
"GO:0045579","GO:0045579","positive regulation of B cell differentiation","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"IL10",1
"GO:1903543","GO:1903543","positive regulation of exosomal secretion","1/8","15/18903",0.00633176476661756,0.0198924284852783,0.00511136084156139,"IFNG",1
"GO:0051222","GO:0051222","positive regulation of protein transport","2/8","294/18903",0.00634517462453493,0.0198924284852783,0.00511136084156139,"HLA-DRB1/IFNG",2
"GO:0002399","GO:0002399","MHC class II protein complex assembly","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"HLA-DRB1",1
"GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"HLA-DRB1",1
"GO:0034393","GO:0034393","positive regulation of smooth muscle cell apoptotic process","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"IFNG",1
"GO:0043508","GO:0043508","negative regulation of JUN kinase activity","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"PTPN22",1
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"IFNG",1
"GO:0070431","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"PTPN22",1
"GO:1900044","GO:1900044","regulation of protein K63-linked ubiquitination","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"PTPN22",1
"GO:2000318","GO:2000318","positive regulation of T-helper 17 type immune response","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"IL23R",1
"GO:2000846","GO:2000846","regulation of corticosteroid hormone secretion","1/8","16/18903",0.00675263229530598,0.0205744265247604,0.00528660028382508,"PTPN11",1
"GO:0042063","GO:0042063","gliogenesis","2/8","310/18903",0.00703189638290409,0.0211939704358943,0.00544579213359551,"IFNG/PTPN11",2
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","2/8","310/18903",0.00703189638290409,0.0211939704358943,0.00544579213359551,"HLA-DRB1/IFNG",2
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","2/8","312/18903",0.00712004452845062,0.0211939704358943,0.00544579213359551,"HLA-DRB1/PTPN22",2
"GO:0002757","GO:0002757","immune response-activating signal transduction","2/8","312/18903",0.00712004452845062,0.0211939704358943,0.00544579213359551,"HLA-DRB1/PTPN22",2
"GO:0016045","GO:0016045","detection of bacterium","1/8","17/18903",0.00717334383984114,0.0211939704358943,0.00544579213359551,"HLA-DRB1",1
"GO:0035729","GO:0035729","cellular response to hepatocyte growth factor stimulus","1/8","17/18903",0.00717334383984114,0.0211939704358943,0.00544579213359551,"IL10",1
