"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","3/10","184/18903",0.000103541212734668,0.000934475724995271,0.000223465311827221,"IFNG/STAT5B/IL10",3
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","3/10","184/18903",0.000103541212734668,0.000934475724995271,0.000223465311827221,"IFNG/STAT5B/IL10",3
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/10","185/18903",0.000105218575184818,0.000943679096188835,0.000225666154672701,"AKT1/MDM2/TP53",3
"GO:0002360","GO:0002360","T cell lineage commitment","2/10","30/18903",0.000108707950135841,0.000957030113159088,0.000228858842391243,"STAT3/TP53",2
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","2/10","30/18903",0.000108707950135841,0.000957030113159088,0.000228858842391243,"MDM2/TP53",2
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","2/10","30/18903",0.000108707950135841,0.000957030113159088,0.000228858842391243,"TP53/IL10",2
"GO:0001906","GO:0001906","cell killing","3/10","189/18903",0.000112105861838755,0.000963304860710257,0.000230359350516445,"BCL2L1/IFNG/STAT5B",3
"GO:0071478","GO:0071478","cellular response to radiation","3/10","189/18903",0.000112105861838755,0.000963304860710257,0.000230359350516445,"BCL2L1/MDM2/TP53",3
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","3/10","189/18903",0.000112105861838755,0.000963304860710257,0.000230359350516445,"IFNG/STAT3/IL10",3
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","3/10","189/18903",0.000112105861838755,0.000963304860710257,0.000230359350516445,"IFNG/STAT3/IL10",3
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","2/10","32/18903",0.000123882103141611,0.00105815963100126,0.000253042391128854,"AKT1/IFNG",2
"GO:0045577","GO:0045577","regulation of B cell differentiation","2/10","33/18903",0.000131837280779622,0.00111286175246328,0.000266123551295089,"STAT5B/IL10",2
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/10","33/18903",0.000131837280779622,0.00111286175246328,0.000266123551295089,"MDM2/TP53",2
"GO:0045648","GO:0045648","positive regulation of erythrocyte differentiation","2/10","34/18903",0.000140037579699981,0.00117516916297938,0.000281023397858996,"STAT3/STAT5B",2
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","2/10","35/18903",0.000148482790443038,0.00121755888163291,0.00029116023870334,"IFNG/TP53",2
"GO:0016242","GO:0016242","negative regulation of macroautophagy","2/10","35/18903",0.000148482790443038,0.00121755888163291,0.00029116023870334,"AKT1/TP53",2
"GO:1901099","GO:1901099","negative regulation of signal transduction in absence of ligand","2/10","35/18903",0.000148482790443038,0.00121755888163291,0.00029116023870334,"AKT1/BCL2L1",2
"GO:2001240","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/10","35/18903",0.000148482790443038,0.00121755888163291,0.00029116023870334,"AKT1/BCL2L1",2
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","3/10","209/18903",0.000150981167318196,0.00123101122216825,0.000294377156373995,"AKT1/IFNG/MDM2",3
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","3/10","210/18903",0.000153126545770501,0.00124144967898683,0.000296873350705819,"IFNG/STAT5B/IL10",3
"GO:0042098","GO:0042098","T cell proliferation","3/10","212/18903",0.000157476838707621,0.00126954642441256,0.000303592249666968,"TP53/STAT5B/IL10",3
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","3/10","213/18903",0.000159681919970726,0.00128013159306141,0.000306123527847438,"AKT1/MDM2/TP53",3
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","3/10","214/18903",0.000161907068776718,0.00129075913163662,0.000308664938135732,"IFNG/STAT3/STAT5B",3
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","3/10","218/18903",0.000171010000496211,0.00134834808083551,0.000322436438182561,"BCL2L1/TP53/IL10",3
"GO:1901215","GO:1901215","negative regulation of neuron death","3/10","218/18903",0.000171010000496211,0.00134834808083551,0.000322436438182561,"AKT1/BCL2L1/IL10",3
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","2/10","38/18903",0.000175285800764529,0.00137450887484754,0.000328692384522499,"MDM2/TP53",2
"GO:0010001","GO:0010001","glial cell differentiation","3/10","227/18903",0.000192697833429449,0.00150283364658293,0.00035937925456522,"AKT1/IFNG/STAT3",3
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","3/10","233/18903",0.000208107676633588,0.00161424062686054,0.000386020498335988,"AKT1/BCL2L1/MDM2",3
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","3/10","234/18903",0.000210751496854744,0.00162595912895999,0.000388822795555441,"AKT1/FAS/TP53",3
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","2/10","42/18903",0.000214439226597935,0.00164556304902693,0.000393510767638203,"AKT1/IFNG",2
"GO:0007595","GO:0007595","lactation","2/10","43/18903",0.000224836205388224,0.00170708970757726,0.000408223909532504,"STAT5B/STAT5A",2
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","2/10","43/18903",0.000224836205388224,0.00170708970757726,0.000408223909532504,"AKT1/STAT5B",2
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","2/10","44/18903",0.000235476216117212,0.00176038775371328,0.000420969306958025,"IFNG/IL10",2
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","2/10","44/18903",0.000235476216117212,0.00176038775371328,0.000420969306958025,"AKT1/IFNG",2
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","3/10","243/18903",0.000235536201193693,0.00176038775371328,0.000420969306958025,"BCL2L1/STAT5B/IL10",3
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","3/10","246/18903",0.000244200178779763,0.00181568526709305,0.00043419284582603,"MDM2/TP53/IL10",3
"GO:0060964","GO:0060964","regulation of miRNA-mediated gene silencing","2/10","45/18903",0.000246359050491637,0.00181864966545469,0.000434901735513097,"STAT3/TP53",2
"GO:0033002","GO:0033002","muscle cell proliferation","3/10","247/18903",0.000247133578232519,0.00181864966545469,0.000434901735513097,"AKT1/IFNG/IL10",3
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","3/10","250/18903",0.00025607111400107,0.00184745128990083,0.000441789195310964,"AKT1/MDM2/TP53",3
"GO:0031640","GO:0031640","killing of cells of another organism","2/10","46/18903",0.000257484500334611,0.00184745128990083,0.000441789195310964,"BCL2L1/IFNG",2
"GO:0070266","GO:0070266","necroptotic process","2/10","46/18903",0.000257484500334611,0.00184745128990083,0.000441789195310964,"FAS/TP53",2
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","2/10","46/18903",0.000257484500334611,0.00184745128990083,0.000441789195310964,"IFNG/IL10",2
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/10","46/18903",0.000257484500334611,0.00184745128990083,0.000441789195310964,"AKT1/BCL2L1",2
"GO:0050870","GO:0050870","positive regulation of T cell activation","3/10","251/18903",0.000259096336920422,0.00184976738050152,0.000442343052296714,"AKT1/IFNG/STAT5B",3
"GO:0034612","GO:0034612","response to tumor necrosis factor","3/10","254/18903",0.000268311249655891,0.00185482275545805,0.000443551966462001,"AKT1/FAS/TP53",3
"GO:0006110","GO:0006110","regulation of glycolytic process","2/10","47/18903",0.000268852357585556,0.00185482275545805,0.000443551966462001,"IFNG/STAT3",2
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","2/10","47/18903",0.000268852357585556,0.00185482275545805,0.000443551966462001,"STAT3/STAT5B",2
"GO:0046677","GO:0046677","response to antibiotic","2/10","47/18903",0.000268852357585556,0.00185482275545805,0.000443551966462001,"MDM2/TP53",2
"GO:0060711","GO:0060711","labyrinthine layer development","2/10","47/18903",0.000268852357585556,0.00185482275545805,0.000443551966462001,"AKT1/IL10",2
"GO:0070849","GO:0070849","response to epidermal growth factor","2/10","47/18903",0.000268852357585556,0.00185482275545805,0.000443551966462001,"AKT1/STAT5B",2
"GO:1900368","GO:1900368","regulation of post-transcriptional gene silencing by RNA","2/10","47/18903",0.000268852357585556,0.00185482275545805,0.000443551966462001,"STAT3/TP53",2
"GO:0009299","GO:0009299","mRNA transcription","2/10","48/18903",0.00028046241430017,0.0019164931643845,0.000458299484019325,"STAT3/TP53",2
"GO:0060147","GO:0060147","regulation of post-transcriptional gene silencing","2/10","48/18903",0.00028046241430017,0.0019164931643845,0.000458299484019325,"STAT3/TP53",2
"GO:0002699","GO:0002699","positive regulation of immune effector process","3/10","261/18903",0.000290635108100884,0.00196727066096589,0.000470442131285443,"IFNG/STAT5B/IL10",3
"GO:0071216","GO:0071216","cellular response to biotic stimulus","3/10","261/18903",0.000290635108100884,0.00196727066096589,0.000470442131285443,"AKT1/TP53/IL10",3
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","2/10","50/18903",0.000304408294924215,0.002050825836696,0.00049042304989026,"STAT3/TP53",2
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","3/10","266/18903",0.00030729742201246,0.00206061589059757,0.000492764188765676,"AKT1/STAT3/IL10",3
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","3/10","269/18903",0.000317586179783376,0.00211970310692625,0.000506893976055719,"BCL2L1/STAT5B/IL10",3
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","2/10","52/18903",0.000329320480975776,0.00218784671389,0.000523189458080425,"STAT3/TP53",2
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","3/10","275/18903",0.000338829057690589,0.00224064376859906,0.000535815051210925,"AKT1/IFNG/STAT5B",3
"GO:0097300","GO:0097300","programmed necrotic cell death","2/10","53/18903",0.000342138419910049,0.00224395136615116,0.000536606011637835,"FAS/TP53",2
"GO:0051348","GO:0051348","negative regulation of transferase activity","3/10","276/18903",0.000342456689328992,0.00224395136615116,0.000536606011637835,"AKT1/IFNG/TP53",3
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","3/10","280/18903",0.000357219041513576,0.0023300423844181,0.000557193337480506,"AKT1/MDM2/TP53",3
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","2/10","55/18903",0.000368496953356848,0.00238195102732917,0.000569606480769713,"AKT1/MDM2",2
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","2/10","55/18903",0.000368496953356848,0.00238195102732917,0.000569606480769713,"AKT1/IL10",2
"GO:0072659","GO:0072659","protein localization to plasma membrane","3/10","285/18903",0.000376244327803684,0.00242112381344523,0.000578974042312961,"AKT1/BCL2L1/IFNG",3
"GO:0034599","GO:0034599","cellular response to oxidative stress","3/10","288/18903",0.000387968407976024,0.0024854226135964,0.000594350098685075,"AKT1/TP53/IL10",3
"GO:0032768","GO:0032768","regulation of monooxygenase activity","2/10","57/18903",0.000395817647275211,0.0025132669196457,0.000601008630701997,"AKT1/IFNG",2
"GO:0035196","GO:0035196","miRNA processing","2/10","57/18903",0.000395817647275211,0.0025132669196457,0.000601008630701997,"STAT3/TP53",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","3/10","292/18903",0.000403965152631849,0.00255370041421455,0.000610677671031685,"AKT1/IFNG/STAT5A",3
"GO:0033619","GO:0033619","membrane protein proteolysis","2/10","58/18903",0.000409838287233278,0.00257946465868313,0.000616838788725987,"IFNG/IL10",2
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","3/10","296/18903",0.000420383049853778,0.0026342780634942,0.000629946560571508,"AKT1/STAT3/TP53",3
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","2/10","59/18903",0.000424098846927204,0.00264600802321973,0.000632751597703746,"AKT1/IFNG",2
"GO:0051353","GO:0051353","positive regulation of oxidoreductase activity","2/10","60/18903",0.00043859911980405,0.00272463089575243,0.000651553032837185,"AKT1/IFNG",2
"GO:0070918","GO:0070918","small regulatory ncRNA processing","2/10","61/18903",0.000453338899426499,0.00279202283552372,0.000667668765362723,"STAT3/TP53",2
"GO:0090311","GO:0090311","regulation of protein deacetylation","2/10","61/18903",0.000453338899426499,0.00279202283552372,0.000667668765362723,"IFNG/TP53",2
"GO:0046651","GO:0046651","lymphocyte proliferation","3/10","305/18903",0.000458887991787211,0.0028141208043361,0.000672953150349216,"TP53/STAT5B/IL10",3
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability","2/10","62/18903",0.000468317979472815,0.00284761144298089,0.000680961914844504,"BCL2L1/TP53",2
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","2/10","62/18903",0.000468317979472815,0.00284761144298089,0.000680961914844504,"TP53/IL10",2
"GO:0036293","GO:0036293","response to decreased oxygen levels","3/10","309/18903",0.000476707671508781,0.00287914680751989,0.000688503105997788,"AKT1/MDM2/TP53",3
"GO:0032615","GO:0032615","interleukin-12 production","2/10","63/18903",0.00048353615373679,0.00287914680751989,0.000688503105997788,"IFNG/IL10",2
"GO:0032655","GO:0032655","regulation of interleukin-12 production","2/10","63/18903",0.00048353615373679,0.00287914680751989,0.000688503105997788,"IFNG/IL10",2
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","2/10","63/18903",0.00048353615373679,0.00287914680751989,0.000688503105997788,"IFNG/STAT3",2
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","2/10","63/18903",0.00048353615373679,0.00287914680751989,0.000688503105997788,"BCL2L1/TP53",2
"GO:2001020","GO:2001020","regulation of response to DNA damage stimulus","3/10","312/18903",0.000490361836265955,0.00290772411174233,0.000695336923108748,"BCL2L1/MDM2/TP53",3
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","3/10","317/18903",0.00051367589760642,0.00303343585623544,0.000725398928393731,"IFNG/STAT5B/IL10",3
"GO:0031343","GO:0031343","positive regulation of cell killing","2/10","66/18903",0.000530623181504479,0.00312067321909396,0.000746260384687058,"IFNG/STAT5B",2
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","2/10","67/18903",0.000546795672885854,0.00320266036976,0.000765866334525407,"AKT1/IFNG",2
"GO:1902808","GO:1902808","positive regulation of cell cycle G1/S phase transition","2/10","68/18903",0.000563206229185051,0.00328536967024613,0.000785644975243161,"AKT1/MDM2",2
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","3/10","333/18903",0.000593058453369378,0.00343904789335342,0.000822394728210683,"AKT1/IFNG/TP53",3
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","2/10","70/18903",0.00059674071459582,0.00343904789335342,0.000822394728210683,"IFNG/STAT3",2
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","2/10","70/18903",0.00059674071459582,0.00343904789335342,0.000822394728210683,"AKT1/BCL2L1",2
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response","2/10","71/18903",0.000613864233024755,0.00349676259307324,0.000836196299535577,"IFNG/STAT3",2
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","2/10","71/18903",0.000613864233024755,0.00349676259307324,0.000836196299535577,"IFNG/STAT3",2
"GO:1990778","GO:1990778","protein localization to cell periphery","3/10","337/18903",0.000614065626100666,0.00349676259307324,0.000836196299535577,"AKT1/BCL2L1/IFNG",3
"GO:0060411","GO:0060411","cardiac septum morphogenesis","2/10","72/18903",0.00063122499500614,0.00356617270800713,0.000852794647210948,"MDM2/TP53",2
"GO:0070265","GO:0070265","necrotic cell death","2/10","72/18903",0.00063122499500614,0.00356617270800713,0.000852794647210948,"FAS/TP53",2
"GO:0051235","GO:0051235","maintenance of location","3/10","342/18903",0.000640991331343428,0.00360714729599145,0.000862593081601476,"AKT1/STAT5B/IL10",3
"GO:1903578","GO:1903578","regulation of ATP metabolic process","2/10","73/18903",0.000648822795486355,0.00363695590438641,0.000869721345923322,"IFNG/STAT3",2
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","2/10","74/18903",0.00066665742952676,0.00369052250236361,0.000882530963338007,"MDM2/TP53",2
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","2/10","74/18903",0.00066665742952676,0.00369052250236361,0.000882530963338007,"IFNG/STAT3",2
"GO:0048662","GO:0048662","negative regulation of smooth muscle cell proliferation","2/10","74/18903",0.00066665742952676,0.00369052250236361,0.000882530963338007,"IFNG/IL10",2
"GO:0019216","GO:0019216","regulation of lipid metabolic process","3/10","347/18903",0.000668666097989226,0.00369052250236361,0.000882530963338007,"AKT1/IFNG/STAT5B",3
"GO:0043536","GO:0043536","positive regulation of blood vessel endothelial cell migration","2/10","75/18903",0.000684728692303653,0.00375528632977842,0.000898018223735752,"AKT1/STAT5A",2
"GO:0042113","GO:0042113","B cell activation","3/10","350/18903",0.000685634159165119,0.00375528632977842,0.000898018223735752,"TP53/STAT5B/IL10",3
"GO:0045861","GO:0045861","negative regulation of proteolysis","3/10","352/18903",0.000697098698292924,0.00380356133859447,0.000909562440037996,"AKT1/TP53/IL10",3
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","3/10","354/18903",0.000708685885584635,0.00385213729474982,0.000921178623208098,"AKT1/MDM2/TP53",3
"GO:0090559","GO:0090559","regulation of membrane permeability","2/10","77/18903",0.000721580285346523,0.00390742531876324,0.000934399892841971,"BCL2L1/TP53",2
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","2/10","78/18903",0.000740360206539358,0.00399404848264653,0.00095511447301872,"AKT1/IFNG",2
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","2/10","79/18903",0.000759375938322302,0.00408129015540263,0.000975976959956911,"IFNG/STAT3",2
"GO:1903201","GO:1903201","regulation of oxidative stress-induced cell death","2/10","80/18903",0.000778627276445623,0.00414989029870111,0.000992381615533881,"AKT1/IL10",2
"GO:0010631","GO:0010631","epithelial cell migration","3/10","366/18903",0.00078081559627129,0.00414989029870111,0.000992381615533881,"AKT1/IFNG/STAT5A",3
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/10","366/18903",0.00078081559627129,0.00414989029870111,0.000992381615533881,"AKT1/BCL2L1/TP53",3
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","2/10","81/18903",0.000798114016774228,0.00420278897484874,0.0010050315098483,"MDM2/TP53",2
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","2/10","81/18903",0.000798114016774228,0.00420278897484874,0.0010050315098483,"MDM2/TP53",2
"GO:0090132","GO:0090132","epithelium migration","3/10","369/18903",0.000799554975702932,0.00420278897484874,0.0010050315098483,"AKT1/IFNG/STAT5A",3
"GO:0048708","GO:0048708","astrocyte differentiation","2/10","82/18903",0.000817835955287627,0.00425602709074686,0.00101776257589105,"IFNG/STAT3",2
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","2/10","82/18903",0.000817835955287627,0.00425602709074686,0.00101776257589105,"BCL2L1/MDM2",2
"GO:0051098","GO:0051098","regulation of binding","3/10","372/18903",0.000818580820241209,0.00425602709074686,0.00101776257589105,"AKT1/IFNG/IL10",3
"GO:0090130","GO:0090130","tissue migration","3/10","374/18903",0.000831424767402209,0.00430720050982733,0.00102999990185491,"AKT1/IFNG/STAT5A",3
"GO:0006096","GO:0006096","glycolytic process","2/10","83/18903",0.000837792888079869,0.00432457839710292,0.00103415555287405,"IFNG/STAT3",2
"GO:0006757","GO:0006757","ATP generation from ADP","2/10","84/18903",0.000857984611359514,0.00441293160322904,0.00105528384570157,"IFNG/STAT3",2
"GO:0002697","GO:0002697","regulation of immune effector process","3/10","379/18903",0.000864098748420703,0.0044285060856561,0.00105900824054567,"IFNG/STAT5B/IL10",3
"GO:0042326","GO:0042326","negative regulation of phosphorylation","3/10","381/18903",0.000877395396950741,0.00446992791588696,0.00106891362595206,"AKT1/IFNG/STAT3",3
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","2/10","85/18903",0.000878410921449563,0.00446992791588696,0.00106891362595206,"MDM2/TP53",2
"GO:0033077","GO:0033077","T cell differentiation in thymus","2/10","86/18903",0.000899071614787423,0.00455889670395743,0.00109018912561168,"TP53/STAT5B",2
"GO:0001892","GO:0001892","embryonic placenta development","2/10","87/18903",0.000919966487924854,0.00459983243962427,0.00109997826907575,"AKT1/IL10",2
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","2/10","87/18903",0.000919966487924854,0.00459983243962427,0.00109997826907575,"IFNG/TP53",2
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","2/10","87/18903",0.000919966487924854,0.00459983243962427,0.00109997826907575,"AKT1/IFNG",2
"GO:2000134","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","2/10","87/18903",0.000919966487924854,0.00459983243962427,0.00109997826907575,"MDM2/TP53",2
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","2/10","88/18903",0.000941095337527915,0.00467291283512996,0.0011174543071721,"IFNG/STAT3",2
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","2/10","88/18903",0.000941095337527915,0.00467291283512996,0.0011174543071721,"AKT1/IFNG",2
"GO:0007589","GO:0007589","body fluid secretion","2/10","89/18903",0.000962457960376923,0.00476250749358926,0.00113887947398503,"STAT5B/STAT5A",2
"GO:0050900","GO:0050900","leukocyte migration","3/10","398/18903",0.000995741446356505,0.00491027139354497,0.00117421490870762,"AKT1/STAT5B/IL10",3
"GO:1901216","GO:1901216","positive regulation of neuron death","2/10","91/18903",0.00100588371350505,0.00494329838657447,0.00118211279957695,"IFNG/TP53",2
"GO:0010657","GO:0010657","muscle cell apoptotic process","2/10","92/18903",0.00102794643791563,0.00501735761363584,0.00119982290999104,"IFNG/TP53",2
"GO:0046031","GO:0046031","ADP metabolic process","2/10","92/18903",0.00102794643791563,0.00501735761363584,0.00119982290999104,"IFNG/STAT3",2
"GO:0045786","GO:0045786","negative regulation of cell cycle","3/10","405/18903",0.00104728954691133,0.0050915454314299,0.00121756377087559,"MDM2/TP53/IL10",3
"GO:0045185","GO:0045185","maintenance of protein location","2/10","93/18903",0.00105024212383502,0.0050915454314299,0.00121756377087559,"AKT1/IL10",2
"GO:0030099","GO:0030099","myeloid cell differentiation","3/10","407/18903",0.00106232452538139,0.00513278011421647,0.00122742440288617,"IFNG/STAT3/STAT5B",3
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","2/10","94/18903",0.00107277056861406,0.00514858115706081,0.00123120297612457,"AKT1/MDM2",2
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","2/10","94/18903",0.00107277056861406,0.00514858115706081,0.00123120297612457,"IFNG/STAT3",2
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","2/10","95/18903",0.00109553156971759,0.00524029267514916,0.00125313435694013,"AKT1/IL10",2
"GO:0050727","GO:0050727","regulation of inflammatory response","3/10","414/18903",0.00111603210723867,0.00531484525489883,0.00127096244496389,"IFNG/STAT5B/IL10",3
"GO:0032091","GO:0032091","negative regulation of protein binding","2/10","96/18903",0.00111852492472435,0.00531484525489883,0.00127096244496389,"AKT1/IL10",2
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","2/10","97/18903",0.00114175043132694,0.00540729989753849,0.00129307153243906,"AKT1/STAT3",2
"GO:0032642","GO:0032642","regulation of chemokine production","2/10","98/18903",0.00116520788733178,0.00546429188993827,0.00130670027956712,"IFNG/IL10",2
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","2/10","98/18903",0.00116520788733178,0.00546429188993827,0.00130670027956712,"AKT1/IL10",2
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","2/10","98/18903",0.00116520788733178,0.00546429188993827,0.00130670027956712,"MDM2/TP53",2
"GO:0032602","GO:0032602","chemokine production","2/10","99/18903",0.00118889709065907,0.00552125347927433,0.00132032175627613,"IFNG/IL10",2
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","2/10","99/18903",0.00118889709065907,0.00552125347927433,0.00132032175627613,"IFNG/STAT3",2
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","2/10","99/18903",0.00118889709065907,0.00552125347927433,0.00132032175627613,"AKT1/BCL2L1",2
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","2/10","100/18903",0.00121281783934272,0.00557818461364359,0.00133393595015427,"IFNG/STAT3",2
"GO:0036473","GO:0036473","cell death in response to oxidative stress","2/10","100/18903",0.00121281783934272,0.00557818461364359,0.00133393595015427,"AKT1/IL10",2
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","2/10","100/18903",0.00121281783934272,0.00557818461364359,0.00133393595015427,"AKT1/MDM2",2
"GO:0052548","GO:0052548","regulation of endopeptidase activity","3/10","428/18903",0.00122858324616447,0.00563264203912466,0.00134695859508868,"AKT1/FAS/STAT3",3
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","3/10","429/18903",0.0012368881323576,0.00563508524363804,0.00134754284938639,"AKT1/IFNG/MDM2",3
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","2/10","101/18903",0.0012369699315303,0.00563508524363804,0.00134754284938639,"AKT1/IFNG",2
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/10","102/18903",0.00126135316548303,0.00569195532222688,0.00136114244272581,"BCL2L1/TP53",2
"GO:0019218","GO:0019218","regulation of steroid metabolic process","2/10","102/18903",0.00126135316548303,0.00569195532222688,0.00136114244272581,"IFNG/STAT5B",2
"GO:0046939","GO:0046939","nucleotide phosphorylation","2/10","102/18903",0.00126135316548303,0.00569195532222688,0.00136114244272581,"IFNG/STAT3",2
"GO:0006979","GO:0006979","response to oxidative stress","3/10","434/18903",0.00127894986757389,0.00575326978046562,0.00137580484022138,"AKT1/TP53/IL10",3
"GO:0032677","GO:0032677","regulation of interleukin-8 production","2/10","103/18903",0.00128596733957568,0.0057667597884097,0.00137903076546603,"STAT3/IL10",2
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","2/10","104/18903",0.00131081225229656,0.00578774025244789,0.00138404791659491,"IFNG/STAT3",2
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","2/10","104/18903",0.00131081225229656,0.00578774025244789,0.00138404791659491,"IFNG/STAT3",2
"GO:0032637","GO:0032637","interleukin-8 production","2/10","104/18903",0.00131081225229656,0.00578774025244789,0.00138404791659491,"STAT3/IL10",2
"GO:0046425","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","2/10","104/18903",0.00131081225229656,0.00578774025244789,0.00138404791659491,"IFNG/IL10",2
"GO:1902882","GO:1902882","regulation of response to oxidative stress","2/10","104/18903",0.00131081225229656,0.00578774025244789,0.00138404791659491,"AKT1/IL10",2
"GO:0008585","GO:0008585","female gonad development","2/10","105/18903",0.00133588770224745,0.00586238181261494,0.0014018972828993,"BCL2L1/STAT5B",2
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","2/10","105/18903",0.00133588770224745,0.00586238181261494,0.0014018972828993,"IFNG/STAT3",2
"GO:0003279","GO:0003279","cardiac septum development","2/10","107/18903",0.00138672940881348,0.00604850061290985,0.0014464046945231,"MDM2/TP53",2
"GO:0010906","GO:0010906","regulation of glucose metabolic process","2/10","107/18903",0.00138672940881348,0.00604850061290985,0.0014464046945231,"AKT1/TP53",2
"GO:0048568","GO:0048568","embryonic organ development","3/10","449/18903",0.00141057308995701,0.00608687898705932,0.00145558228482035,"AKT1/TP53/IL10",3
"GO:0006090","GO:0006090","pyruvate metabolic process","2/10","108/18903",0.00141249526319913,0.00608687898705932,0.00145558228482035,"IFNG/STAT3",2
