"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","2/7","121/18800",0.000844731460792342,0.00532180820299175,0.00118210099157318,"PTEN/UBE3A",2
"GO:0048675","GO:0048675","axon extension","2/7","121/18800",0.000844731460792342,0.00532180820299175,0.00118210099157318,"GSK3B/HSP90AA1",2
"GO:0071482","GO:0071482","cellular response to light stimulus","2/7","121/18800",0.000844731460792342,0.00532180820299175,0.00118210099157318,"EP300/TP53",2
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","2/7","123/18800",0.000872695296314545,0.00543405036251673,0.00120703266197728,"GSK3B/PTEN",2
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","2/7","123/18800",0.000872695296314545,0.00543405036251673,0.00120703266197728,"MDM2/TP53",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","2/7","126/18800",0.000915475448031699,0.00566748095284364,0.0012588831837856,"MDM2/TP53",2
"GO:0035601","GO:0035601","protein deacylation","2/7","129/18800",0.000959255419540687,0.00590438249613837,0.0013115046873333,"EP300/TP53",2
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","2/7","130/18800",0.000974070642195396,0.00592744123745039,0.00131662658574258,"MDM2/TP53",2
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","2/7","130/18800",0.000974070642195396,0.00592744123745039,0.00131662658574258,"EP300/TP53",2
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","2/7","131/18800",0.000988996713125635,0.00598426824721783,0.00132924922489678,"GSK3B/PTEN",2
"GO:0098732","GO:0098732","macromolecule deacylation","2/7","133/18800",0.00101918115722938,0.00609800569493107,0.00135451303460064,"EP300/TP53",2
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","2/7","133/18800",0.00101918115722938,0.00609800569493107,0.00135451303460064,"EP300/TP53",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/7","134/18800",0.00103443940916028,0.00615491448450366,0.00136715383900715,"PTEN/TP53",2
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","2/7","135/18800",0.00104980826688152,0.00621184891618842,0.00137980033914058,"EP300/UBE3A",2
"GO:0010977","GO:0010977","negative regulation of neuron projection development","2/7","136/18800",0.00106528766982084,0.00626880821086876,0.00139245236194048,"PTEN/UBE3A",2
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","2/7","137/18800",0.00108087755742561,0.00632579160657283,0.00140510973815466,"GSK3B/MDM2",2
"GO:0006986","GO:0006986","response to unfolded protein","2/7","139/18800",0.00111238854451902,0.00646213635900243,0.00143539517139373,"EP300/HSP90AA1",2
"GO:0045089","GO:0045089","positive regulation of innate immune response","2/7","140/18800",0.00112830952300042,0.00646213635900243,0.00143539517139373,"EP300/HSP90AA1",2
"GO:0050768","GO:0050768","negative regulation of neurogenesis","2/7","140/18800",0.00112830952300042,0.00646213635900243,0.00143539517139373,"PTEN/TP53",2
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","2/7","140/18800",0.00112830952300042,0.00646213635900243,0.00143539517139373,"PTEN/UBE3A",2
"GO:0010212","GO:0010212","response to ionizing radiation","2/7","142/18800",0.00116048214746151,0.0065760655022819,0.00146070156127152,"MDM2/TP53",2
"GO:0030183","GO:0030183","B cell differentiation","2/7","142/18800",0.00116048214746151,0.0065760655022819,0.00146070156127152,"EP300/TP53",2
"GO:0030010","GO:0030010","establishment of cell polarity","2/7","143/18800",0.00117673367255152,0.00659833383928104,0.00146564789196277,"GSK3B/HSP90AA1",2
"GO:0035264","GO:0035264","multicellular organism growth","2/7","143/18800",0.00117673367255152,0.00659833383928104,0.00146564789196277,"EP300/TP53",2
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","2/7","144/18800",0.00119309525898737,0.00662075141127188,0.00147062737131795,"PTEN/UBE3A",2
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","2/7","144/18800",0.00119309525898737,0.00662075141127188,0.00147062737131795,"HSP90AA1/PTEN",2
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","2/7","145/18800",0.00120956684637318,0.00664331329469578,0.00147563890569684,"EP300/GSK3B",2
"GO:0051961","GO:0051961","negative regulation of nervous system development","2/7","145/18800",0.00120956684637318,0.00664331329469578,0.00147563890569684,"PTEN/TP53",2
"GO:0009411","GO:0009411","response to UV","2/7","146/18800",0.00122614837433265,0.00670002504546056,0.00148823594306756,"EP300/TP53",2
"GO:0016052","GO:0016052","carbohydrate catabolic process","2/7","152/18800",0.0013279429155287,0.00721942569812811,0.00160360726107126,"EP300/TP53",2
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","2/7","153/18800",0.00134529233861071,0.00727680855884886,0.00161635336802776,"GSK3B/PTEN",2
"GO:0050770","GO:0050770","regulation of axonogenesis","2/7","154/18800",0.00136275121996016,0.00733420380189614,0.00162910222539538,"GSK3B/PTEN",2
"GO:0035966","GO:0035966","response to topologically incorrect protein","2/7","160/18800",0.00146979976182238,0.00787077772455882,0.00174828813774662,"EP300/HSP90AA1",2
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","2/7","161/18800",0.00148802316652859,0.00792872045448817,0.0017611586050561,"GSK3B/PTEN",2
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","2/7","162/18800",0.00150635554844641,0.00798666728904012,0.00177402998410051,"GSK3B/PTEN",2
"GO:0099173","GO:0099173","postsynapse organization","2/7","163/18800",0.00152479684753166,0.00804461785077047,0.00178690219104047,"PTEN/UBE3A",2
"GO:0003205","GO:0003205","cardiac chamber development","2/7","167/18800",0.00159965001534605,0.00839816258056676,0.00186543293843244,"MDM2/TP53",2
"GO:0021543","GO:0021543","pallium development","2/7","169/18800",0.0016377285425423,0.00851459839350877,0.00189129611964517,"GSK3B/PTEN",2
"GO:0021953","GO:0021953","central nervous system neuron differentiation","2/7","169/18800",0.0016377285425423,0.00851459839350877,0.00189129611964517,"HSP90AA1/PTEN",2
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","2/7","170/18800",0.00165693058220032,0.00857281475138429,0.00190422736627141,"MDM2/TP53",2
"GO:0051099","GO:0051099","positive regulation of binding","2/7","171/18800",0.00167624105937407,0.00858973289277333,0.00190798529044845,"EP300/GSK3B",2
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","2/7","171/18800",0.00167624105937407,0.00858973289277333,0.00190798529044845,"MDM2/TP53",2
"GO:1990138","GO:1990138","neuron projection extension","2/7","172/18800",0.0016956599141947,0.00864786556239299,0.00192089794790979,"GSK3B/HSP90AA1",2
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","2/7","174/18800",0.00173482251739868,0.00876412696289614,0.00194672238794489,"MDM2/TP53",2
"GO:0048771","GO:0048771","tissue remodeling","2/7","174/18800",0.00173482251739868,0.00876412696289614,0.00194672238794489,"MDM2/TP53",2
"GO:0035265","GO:0035265","organ growth","2/7","175/18800",0.00175456614614166,0.00882225512919116,0.00195963404511003,"PTEN/UBE3A",2
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","2/7","177/18800",0.0017943777589546,0.00898027373757184,0.0019947337605693,"PTEN/UBE3A",2
"GO:0008361","GO:0008361","regulation of cell size","2/7","179/18800",0.00183462144715698,0.00913897474374477,0.00202998505291299,"GSK3B/PTEN",2
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","2/7","180/18800",0.00185490517020967,0.00919723813562292,0.00204292674691708,"EP300/HSP90AA1",2
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","2/7","181/18800",0.0018752967329651,0.00925549677882775,0.00205586738612715,"PTEN/UBE3A",2
"GO:0099504","GO:0099504","synaptic vesicle cycle","2/7","183/18800",0.00191640313890608,0.00941498973288264,0.00209129458905251,"GSK3B/PTEN",2
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","2/7","187/18800",0.00199990740284862,0.00978036907968432,0.00217245408817009,"HSP90AA1/PTEN",2
"GO:0031345","GO:0031345","negative regulation of cell projection organization","2/7","188/18800",0.00202105217372749,0.009838849445737,0.00218544397733212,"PTEN/UBE3A",2
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","2/7","190/18800",0.00206366374451941,0.00995578319991121,0.00221141776321189,"EP300/UBE3A",2
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","2/7","190/18800",0.00206366374451941,0.00995578319991121,0.00221141776321189,"GSK3B/MDM2",2
"GO:0007626","GO:0007626","locomotory behavior","2/7","192/18800",0.00210670429065946,0.0101178488578309,0.00224741642524918,"PTEN/UBE3A",2
"GO:0071897","GO:0071897","DNA biosynthetic process","2/7","194/18800",0.00215017333638206,0.0102805162645767,0.002283548750105,"HSP90AA1/TP53",2
"GO:0043393","GO:0043393","regulation of protein binding","2/7","196/18800",0.00219407040623158,0.0104437751336623,0.0023198124529045,"EP300/GSK3B",2
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","2/7","197/18800",0.00221617930170879,0.0105023364253545,0.0023328203175882,"GSK3B/PTEN",2
"GO:0048167","GO:0048167","regulation of synaptic plasticity","2/7","198/18800",0.00223839502506226,0.0105608857790383,0.00234582553055447,"GSK3B/PTEN",2
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","2/7","200/18800",0.00228314671803806,0.0107247812939419,0.00238223064762974,"EP300/TP53",2
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","2/7","203/18800",0.00235107398358176,0.0109956342201575,0.0024423935660284,"EP300/UBE3A",2
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","2/7","209/18800",0.00248980166299182,0.011543625892053,0.00256411563379426,"EP300/GSK3B",2
"GO:0050807","GO:0050807","regulation of synapse organization","2/7","209/18800",0.00248980166299182,0.011543625892053,0.00256411563379426,"PTEN/UBE3A",2
"GO:0017038","GO:0017038","protein import","2/7","210/18800",0.00251329469749451,0.011602321642313,0.00257715336494446,"HSP90AA1/TP53",2
"GO:0048863","GO:0048863","stem cell differentiation","2/7","211/18800",0.00253689378989867,0.01166100106859,0.00259018747014727,"GSK3B/TP53",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","2/7","214/18800",0.00260832682368022,0.0119381112314595,0.00265174027058808,"EP300/TP53",2
"GO:0050803","GO:0050803","regulation of synapse structure or activity","2/7","215/18800",0.00263234955694695,0.0119967930871923,0.00266477491543118,"PTEN/UBE3A",2
"GO:0006473","GO:0006473","protein acetylation","2/7","216/18800",0.00265647805283994,0.0120045906944792,0.00266650695066323,"EP300/GSK3B",2
"GO:0043491","GO:0043491","protein kinase B signaling","2/7","216/18800",0.00265647805283994,0.0120045906944792,0.00266650695066323,"HSP90AA1/PTEN",2
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","2/7","217/18800",0.00268071225236198,0.0120632051356289,0.0026795266211137,"GSK3B/PTEN",2
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","2/7","219/18800",0.00272949752640081,0.0122313466559634,0.00271687487763304,"GSK3B/HSP90AA1",2
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","2/7","221/18800",0.00277870490747127,0.0123999706495905,0.00275433030301977,"GSK3B/PTEN",2
"GO:0060348","GO:0060348","bone development","2/7","225/18800",0.00287838410587915,0.0127914911925169,0.00284129638754613,"EP300/TP53",2
"GO:0048588","GO:0048588","developmental cell growth","2/7","227/18800",0.00292885498157254,0.0129619986994388,0.00287917018632185,"GSK3B/HSP90AA1",2
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","2/7","230/18800",0.00300534906772795,0.0132457977429491,0.0029422087472667,"GSK3B/MDM2",2
"GO:0045088","GO:0045088","regulation of innate immune response","2/7","231/18800",0.00303105693413674,0.0133043523625428,0.00295521512991761,"EP300/HSP90AA1",2
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","2/7","234/18800",0.00310880922451455,0.0135899374671636,0.00301865041778857,"GSK3B/HSP90AA1",2
"GO:0007160","GO:0007160","cell-matrix adhesion","2/7","235/18800",0.00313493602279058,0.0136484409772712,0.00303164544779919,"GSK3B/PTEN",2
"GO:0000209","GO:0000209","protein polyubiquitination","2/7","244/18800",0.00337477656307976,0.0145741358833001,0.00323726444505953,"MDM2/UBE3A",2
"GO:0048762","GO:0048762","mesenchymal cell differentiation","2/7","244/18800",0.00337477656307976,0.0145741358833001,0.00323726444505953,"GSK3B/PTEN",2
"GO:0045926","GO:0045926","negative regulation of growth","2/7","245/18800",0.00340194658948951,0.0146324690656356,0.0032502216411948,"PTEN/TP53",2
"GO:2001020","GO:2001020","regulation of response to DNA damage stimulus","2/7","246/18800",0.00342922061697663,0.0146907811231279,0.0032631741449967,"MDM2/TP53",2
"GO:0021537","GO:0021537","telencephalon development","2/7","247/18800",0.0034565985871203,0.0147490720589874,0.00327612195717839,"GSK3B/PTEN",2
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","2/7","252/18800",0.00359504553429885,0.0152789435207701,0.00339381909252941,"EP300/TP53",2
"GO:0003007","GO:0003007","heart morphogenesis","2/7","254/18800",0.00365114986918178,0.0153155484731918,0.00340194992868577,"MDM2/TP53",2
"GO:0071216","GO:0071216","cellular response to biotic stimulus","2/7","256/18800",0.00370766810800015,0.0153155484731918,0.00340194992868577,"GSK3B/TP53",2
"GO:0051974","GO:0051974","negative regulation of telomerase activity","1/7","10/18800",0.00371806032028932,0.0153155484731918,0.00340194992868577,"TP53",1
"GO:0070874","GO:0070874","negative regulation of glycogen metabolic process","1/7","10/18800",0.00371806032028932,0.0153155484731918,0.00340194992868577,"GSK3B",1
"GO:0090394","GO:0090394","negative regulation of excitatory postsynaptic potential","1/7","10/18800",0.00371806032028932,0.0153155484731918,0.00340194992868577,"PTEN",1
"GO:0097105","GO:0097105","presynaptic membrane assembly","1/7","10/18800",0.00371806032028932,0.0153155484731918,0.00340194992868577,"PTEN",1
"GO:1904338","GO:1904338","regulation of dopaminergic neuron differentiation","1/7","10/18800",0.00371806032028932,0.0153155484731918,0.00340194992868577,"GSK3B",1
"GO:1904779","GO:1904779","regulation of protein localization to centrosome","1/7","10/18800",0.00371806032028932,0.0153155484731918,0.00340194992868577,"GSK3B",1
"GO:0043543","GO:0043543","protein acylation","2/7","258/18800",0.00376459978484143,0.0153888792731495,0.00341823845469732,"EP300/GSK3B",2
"GO:0071559","GO:0071559","response to transforming growth factor beta","2/7","258/18800",0.00376459978484143,0.0153888792731495,0.00341823845469732,"EP300/TP53",2
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","2/7","264/18800",0.0039378707889621,0.0158106424633872,0.00351192215511868,"EP300/UBE3A",2
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","2/7","265/18800",0.00396710975877462,0.0158106424633872,0.00351192215511868,"EP300/PTEN",2
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/7","267/18800",0.00402589614924497,0.0158106424633872,0.00351192215511868,"EP300/TP53",2
"GO:0031642","GO:0031642","negative regulation of myelination","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"PTEN",1
"GO:0034454","GO:0034454","microtubule anchoring at centrosome","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"GSK3B",1
"GO:0042711","GO:0042711","maternal behavior","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"PTEN",1
"GO:0043471","GO:0043471","regulation of cellular carbohydrate catabolic process","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"TP53",1
"GO:0070243","GO:0070243","regulation of thymocyte apoptotic process","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"TP53",1
"GO:0071257","GO:0071257","cellular response to electrical stimulus","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"PTEN",1
"GO:0097090","GO:0097090","presynaptic membrane organization","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"PTEN",1
"GO:1901030","GO:1901030","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"GSK3B",1
"GO:1903564","GO:1903564","regulation of protein localization to cilium","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"GSK3B",1
"GO:1903799","GO:1903799","negative regulation of production of miRNAs involved in gene silencing by miRNA","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"TP53",1
"GO:1904668","GO:1904668","positive regulation of ubiquitin protein ligase activity","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"PTEN",1
"GO:1990440","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","1/7","11/18800",0.00408921378371452,0.0158106424633872,0.00351192215511868,"TP53",1
"GO:0046034","GO:0046034","ATP metabolic process","2/7","273/18800",0.00420471875103919,0.0161987546128164,0.00359813115386163,"EP300/TP53",2
"GO:0045815","GO:0045815","epigenetic maintenance of chromatin in transcription-competent conformation","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"EP300",1
"GO:0048853","GO:0048853","forebrain morphogenesis","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"PTEN",1
"GO:0051095","GO:0051095","regulation of helicase activity","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"TP53",1
"GO:0060134","GO:0060134","prepulse inhibition","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"PTEN",1
"GO:0060746","GO:0060746","parental behavior","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"PTEN",1
"GO:0072497","GO:0072497","mesenchymal stem cell differentiation","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"GSK3B",1
"GO:1901524","GO:1901524","regulation of mitophagy","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"TP53",1
"GO:1903800","GO:1903800","positive regulation of production of miRNAs involved in gene silencing by miRNA","1/7","12/18800",0.00446024872455808,0.0167025398042018,0.00371003390412266,"TP53",1
"GO:0031349","GO:0031349","positive regulation of defense response","2/7","289/18800",0.00469956267478131,0.0175373924205254,0.00389547465432084,"EP300/HSP90AA1",2
"GO:0006470","GO:0006470","protein dephosphorylation","2/7","291/18800",0.00476324908459649,0.0176593102448546,0.0039225555214872,"GSK3B/PTEN",2
"GO:0036462","GO:0036462","TRAIL-activated apoptotic signaling pathway","1/7","13/18800",0.00483116517436266,0.0176593102448546,0.0039225555214872,"PTEN",1
"GO:0061418","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","1/7","13/18800",0.00483116517436266,0.0176593102448546,0.0039225555214872,"TP53",1
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","1/7","13/18800",0.00483116517436266,0.0176593102448546,0.0039225555214872,"TP53",1
"GO:0072393","GO:0072393","microtubule anchoring at microtubule organizing center","1/7","13/18800",0.00483116517436266,0.0176593102448546,0.0039225555214872,"GSK3B",1
"GO:1903025","GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding","1/7","13/18800",0.00483116517436266,0.0176593102448546,0.0039225555214872,"EP300",1
"GO:0010225","GO:0010225","response to UV-C","1/7","14/18800",0.0052019631646637,0.0186331188941633,0.0041388617328428,"TP53",1
"GO:0048681","GO:0048681","negative regulation of axon regeneration","1/7","14/18800",0.0052019631646637,0.0186331188941633,0.0041388617328428,"PTEN",1
"GO:0051547","GO:0051547","regulation of keratinocyte migration","1/7","14/18800",0.0052019631646637,0.0186331188941633,0.0041388617328428,"PTEN",1
"GO:0097091","GO:0097091","synaptic vesicle clustering","1/7","14/18800",0.0052019631646637,0.0186331188941633,0.0041388617328428,"PTEN",1
"GO:1902043","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/7","14/18800",0.0052019631646637,0.0186331188941633,0.0041388617328428,"PTEN",1
"GO:1902947","GO:1902947","regulation of tau-protein kinase activity","1/7","14/18800",0.0052019631646637,0.0186331188941633,0.0041388617328428,"HSP90AA1",1
"GO:0006913","GO:0006913","nucleocytoplasmic transport","2/7","308/18800",0.00532090251549683,0.0189325136016515,0.00420536446407513,"GSK3B/TP53",2
"GO:0051169","GO:0051169","nuclear transport","2/7","308/18800",0.00532090251549683,0.0189325136016515,0.00420536446407513,"GSK3B/TP53",2
"GO:0009416","GO:0009416","response to light stimulus","2/7","310/18800",0.00538842104442036,0.0191092680085239,0.00424462584886372,"EP300/TP53",2
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","2/7","313/18800",0.00549045052018334,0.0191906764006602,0.00426270860145384,"GSK3B/PTEN",2
"GO:1901214","GO:1901214","regulation of neuron death","2/7","313/18800",0.00549045052018334,0.0191906764006602,0.00426270860145384,"GSK3B/TP53",2
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","2/7","314/18800",0.0055246605653892,0.0191906764006602,0.00426270860145384,"EP300/TP53",2
"GO:0006098","GO:0006098","pentose-phosphate shunt","1/7","15/18800",0.0055726427269891,0.0191906764006602,0.00426270860145384,"TP53",1
"GO:0043518","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","1/7","15/18800",0.0055726427269891,0.0191906764006602,0.00426270860145384,"MDM2",1
"GO:0045475","GO:0045475","locomotor rhythm","1/7","15/18800",0.0055726427269891,0.0191906764006602,0.00426270860145384,"PTEN",1
"GO:0070571","GO:0070571","negative regulation of neuron projection regeneration","1/7","15/18800",0.0055726427269891,0.0191906764006602,0.00426270860145384,"PTEN",1
"GO:0070885","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","1/7","15/18800",0.0055726427269891,0.0191906764006602,0.00426270860145384,"GSK3B",1
"GO:0106057","GO:0106057","negative regulation of calcineurin-mediated signaling","1/7","15/18800",0.0055726427269891,0.0191906764006602,0.00426270860145384,"GSK3B",1
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","2/7","321/18800",0.00576692809793081,0.0197960897207817,0.00439718539180959,"GSK3B/TP53",2
"GO:0006089","GO:0006089","lactate metabolic process","1/7","16/18800",0.0059432038928614,0.0200794049503299,0.00446011648609224,"TP53",1
"GO:0034349","GO:0034349","glial cell apoptotic process","1/7","16/18800",0.0059432038928614,0.0200794049503299,0.00446011648609224,"TP53",1
"GO:0035641","GO:0035641","locomotory exploration behavior","1/7","16/18800",0.0059432038928614,0.0200794049503299,0.00446011648609224,"UBE3A",1
"GO:0061684","GO:0061684","chaperone-mediated autophagy","1/7","16/18800",0.0059432038928614,0.0200794049503299,0.00446011648609224,"HSP90AA1",1
"GO:0070242","GO:0070242","thymocyte apoptotic process","1/7","16/18800",0.0059432038928614,0.0200794049503299,0.00446011648609224,"TP53",1
"GO:0048638","GO:0048638","regulation of developmental growth","2/7","329/18800",0.00604978106616139,0.0201247488364732,0.00447018844861463,"GSK3B/PTEN",2
"GO:0048545","GO:0048545","response to steroid hormone","2/7","330/18800",0.00608558450475141,0.0201247488364732,0.00447018844861463,"EP300/UBE3A",2
"GO:0042113","GO:0042113","B cell activation","2/7","336/18800",0.00630248431711035,0.0201247488364732,0.00447018844861463,"EP300/TP53",2
"GO:0006474","GO:0006474","N-terminal protein amino acid acetylation","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"EP300",1
"GO:0006978","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"TP53",1
"GO:0010663","GO:0010663","positive regulation of striated muscle cell apoptotic process","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"TP53",1
"GO:0010666","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"TP53",1
"GO:0021542","GO:0021542","dentate gyrus development","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"PTEN",1
"GO:0035855","GO:0035855","megakaryocyte development","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"EP300",1
"GO:0043923","GO:0043923","positive regulation by host of viral transcription","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"EP300",1
"GO:0045721","GO:0045721","negative regulation of gluconeogenesis","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"EP300",1
"GO:0046827","GO:0046827","positive regulation of protein export from nucleus","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"GSK3B",1
"GO:0046838","GO:0046838","phosphorylated carbohydrate dephosphorylation","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"PTEN",1
"GO:0046855","GO:0046855","inositol phosphate dephosphorylation","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"PTEN",1
"GO:0051895","GO:0051895","negative regulation of focal adhesion assembly","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"PTEN",1
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"TP53",1
"GO:0090399","GO:0090399","replicative senescence","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"TP53",1
"GO:0097107","GO:0097107","postsynaptic density assembly","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"PTEN",1
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization","1/7","17/18800",0.00631364669379553,0.0201247488364732,0.00447018844861463,"PTEN",1
"GO:0031346","GO:0031346","positive regulation of cell projection organization","2/7","341/18800",0.00648595065588582,0.0206126206304264,0.0045785564523823,"EP300/GSK3B",2
"GO:0006740","GO:0006740","NADPH regeneration","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"TP53",1
"GO:0008340","GO:0008340","determination of adult lifespan","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"TP53",1
"GO:0010940","GO:0010940","positive regulation of necrotic cell death","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"TP53",1
"GO:0042772","GO:0042772","DNA damage response, signal transduction resulting in transcription","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"TP53",1
"GO:0043217","GO:0043217","myelin maintenance","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"PTEN",1
"GO:0060044","GO:0060044","negative regulation of cardiac muscle cell proliferation","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"PTEN",1
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","1/7","18/18800",0.00668397116130026,0.0208096892841645,0.00462233011766787,"TP53",1
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","2/7","351/18800",0.0068602622210925,0.0210446348665347,0.00467451715547382,"EP300/HSP90AA1",2
"GO:0032535","GO:0032535","regulation of cellular component size","2/7","351/18800",0.0068602622210925,0.0210446348665347,0.00467451715547382,"GSK3B/PTEN",2
"GO:0001655","GO:0001655","urogenital system development","2/7","352/18800",0.00689823283765666,0.0210446348665347,0.00467451715547382,"PTEN/UBE3A",2
"GO:0070997","GO:0070997","neuron death","2/7","353/18800",0.00693630131204019,0.0210446348665347,0.00467451715547382,"GSK3B/TP53",2
"GO:0003002","GO:0003002","regionalization","2/7","354/18800",0.00697446758784773,0.0210446348665347,0.00467451715547382,"EP300/TP53",2
"GO:0014067","GO:0014067","negative regulation of phosphatidylinositol 3-kinase signaling","1/7","19/18800",0.00705417732687763,0.0210446348665347,0.00467451715547382,"PTEN",1
