"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","3/13","125/18903",7.69183681326379e-05,0.000853233553789195,0.000243972516558733,"CALR/P4HB/JAK2",3
"GO:0016311","GO:0016311","dephosphorylation","4/13","357/18903",7.815654717701e-05,0.000861264582378235,0.000246268898653321,"HSP90B1/IFNG/PTPN11/JAK2",4
"GO:0042176","GO:0042176","regulation of protein catabolic process","4/13","361/18903",8.16082735540543e-05,0.000885692169263409,0.000253253691761101,"AKT1/HSP90AA1/IFNG/IL10",4
"GO:0002396","GO:0002396","MHC protein complex assembly","2/13","20/18903",8.23770697735866e-05,0.000885692169263409,0.000253253691761101,"CALR/PDIA3",2
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","2/13","20/18903",8.23770697735866e-05,0.000885692169263409,0.000253253691761101,"CALR/PDIA3",2
"GO:0045787","GO:0045787","positive regulation of cell cycle","4/13","362/18903",8.24883453164728e-05,0.000885692169263409,0.000253253691761101,"AKT1/CALR/PTPN11/IL10",4
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","3/13","131/18903",8.84222093774201e-05,0.000943357966287762,0.000269742576377648,"AKT1/CALR/STAT5A",3
"GO:0045862","GO:0045862","positive regulation of proteolysis","4/13","372/18903",9.16754675248139e-05,0.000965763572981531,0.000276149207042637,"AKT1/IFNG/STAT3/JAK2",4
"GO:0051098","GO:0051098","regulation of binding","4/13","372/18903",9.16754675248139e-05,0.000965763572981531,0.000276149207042637,"AKT1/IFNG/IL10/JAK2",4
"GO:0035303","GO:0035303","regulation of dephosphorylation","3/13","133/18903",9.24929081401772e-05,0.00096828513209248,0.000276870218445925,"HSP90B1/IFNG/JAK2",3
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","3/13","135/18903",9.66843822878444e-05,0.00100587789026173,0.000287619443876883,"PDIA3/TP53/JAK2",3
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","4/13","380/18903",9.95466106102731e-05,0.00102211243369482,0.000292261528566312,"IFNG/TP53/PTPN11/JAK2",4
"GO:0051767","GO:0051767","nitric-oxide synthase biosynthetic process","2/13","22/18903",0.000100075486045344,0.00102211243369482,0.000292261528566312,"IFNG/JAK2",2
"GO:0051769","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","2/13","22/18903",0.000100075486045344,0.00102211243369482,0.000292261528566312,"IFNG/JAK2",2
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","4/13","382/18903",0.00010158912085038,0.00103128349954174,0.000294883891463623,"IFNG/TP53/PTPN11/JAK2",4
"GO:0030879","GO:0030879","mammary gland development","3/13","138/18903",0.000103201614040902,0.00104134158746091,0.000297759888323466,"AKT1/STAT5A/JAK2",3
"GO:0034341","GO:0034341","response to interferon-gamma","3/13","140/18903",0.000107702150717133,0.00108024612246226,0.000308884201552445,"IFNG/TP53/JAK2",3
"GO:0060965","GO:0060965","negative regulation of miRNA-mediated gene silencing","2/13","23/18903",0.000109563966475646,0.00109237883242087,0.000312353413198113,"STAT3/TP53",2
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","3/13","143/18903",0.000114690571576427,0.00113672607923381,0.000325034008516188,"AKT1/HSP90AA1/IFNG",3
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","2/13","24/18903",0.000119477961941039,0.00115014704742092,0.000328871583080294,"IFNG/IL10",2
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","2/13","24/18903",0.000119477961941039,0.00115014704742092,0.000328871583080294,"STAT3/TP53",2
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","2/13","24/18903",0.000119477961941039,0.00115014704742092,0.000328871583080294,"STAT3/TP53",2
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA","2/13","24/18903",0.000119477961941039,0.00115014704742092,0.000328871583080294,"STAT3/TP53",2
"GO:2000637","GO:2000637","positive regulation of miRNA-mediated gene silencing","2/13","24/18903",0.000119477961941039,0.00115014704742092,0.000328871583080294,"STAT3/TP53",2
"GO:0050796","GO:0050796","regulation of insulin secretion","3/13","149/18903",0.000129542718997462,0.00121476776474394,0.00034734914875632,"IFNG/PTPN11/JAK2",3
"GO:0030099","GO:0030099","myeloid cell differentiation","4/13","407/18903",0.000129780825478399,0.00121476776474394,0.00034734914875632,"IFNG/STAT3/PTPN11/JAK2",4
"GO:0045980","GO:0045980","negative regulation of nucleotide metabolic process","2/13","25/18903",0.000129816973068159,0.00121476776474394,0.00034734914875632,"STAT3/TP53",2
"GO:0060148","GO:0060148","positive regulation of post-transcriptional gene silencing","2/13","25/18903",0.000129816973068159,0.00121476776474394,0.00034734914875632,"STAT3/TP53",2
"GO:1900370","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA","2/13","25/18903",0.000129816973068159,0.00121476776474394,0.00034734914875632,"STAT3/TP53",2
"GO:0009615","GO:0009615","response to virus","4/13","409/18903",0.00013225828969783,0.00123073686246592,0.000351915332236916,"CALR/HSP90AA1/IFNG/JAK2",4
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","4/13","410/18903",0.000133509866682159,0.00123551948448959,0.000353282869092074,"HSP90AA1/IFNG/TP53/PTPN11",4
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","4/13","414/18903",0.000138602657411134,0.00127560138002005,0.000364743835292458,"AKT1/STAT3/IL10/STAT5A",4
"GO:0070102","GO:0070102","interleukin-6-mediated signaling pathway","2/13","26/18903",0.000140580500881364,0.0012797409726972,0.00036592750515458,"STAT3/JAK2",2
"GO:1903798","GO:1903798","regulation of miRNA maturation","2/13","26/18903",0.000140580500881364,0.0012797409726972,0.00036592750515458,"STAT3/TP53",2
"GO:0030098","GO:0030098","lymphocyte differentiation","4/13","419/18903",0.000145165976450223,0.00130415171555246,0.000372907481901882,"IFNG/STAT3/TP53/IL10",4
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","3/13","155/18903",0.000145597833318394,0.00130415171555246,0.000372907481901882,"AKT1/STAT3/TP53",3
"GO:0016052","GO:0016052","carbohydrate catabolic process","3/13","155/18903",0.000145597833318394,0.00130415171555246,0.000372907481901882,"IFNG/STAT3/TP53",3
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","4/13","420/18903",0.000146505318285811,0.00130530004323795,0.000373235833258926,"AKT1/HSP90AA1/IFNG/JAK2",4
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","3/13","157/18903",0.000151224252972384,0.00134021494036372,0.000383219354510913,"HSP90AA1/IFNG/JAK2",3
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","3/13","159/18903",0.000156990650376683,0.0013839965230576,0.000395738204550642,"AKT1/P4HB/TP53",3
"GO:0009410","GO:0009410","response to xenobiotic stimulus","4/13","432/18903",0.000163288363443921,0.0014253125713003,0.000407552062807,"CALR/HSP90AA1/TP53/IL10",4
"GO:0070920","GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","2/13","28/18903",0.000163379112650542,0.0014253125713003,0.000407552062807,"STAT3/TP53",2
"GO:0051100","GO:0051100","negative regulation of binding","3/13","164/18903",0.000172029295701387,0.00149300036424779,0.000426906624183972,"AKT1/IL10/JAK2",3
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","4/13","440/18903",0.000175227125227773,0.00149534224912775,0.0004275762597663,"AKT1/IFNG/STAT3/TP53",4
"GO:0090312","GO:0090312","positive regulation of protein deacetylation","2/13","29/18903",0.000175413200641557,0.00149534224912775,0.0004275762597663,"IFNG/TP53",2
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/13","29/18903",0.000175413200641557,0.00149534224912775,0.0004275762597663,"AKT1/P4HB",2
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","4/13","441/18903",0.000176762844971519,0.00149534224912775,0.0004275762597663,"AKT1/IFNG/STAT3/TP53",4
"GO:0048732","GO:0048732","gland development","4/13","441/18903",0.000176762844971519,0.00149534224912775,0.0004275762597663,"AKT1/IL10/STAT5A/JAK2",4
"GO:0002360","GO:0002360","T cell lineage commitment","2/13","30/18903",0.000187869813388231,0.00155783137339251,0.000445444320435879,"STAT3/TP53",2
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","2/13","30/18903",0.000187869813388231,0.00155783137339251,0.000445444320435879,"CALR/PDIA3",2
"GO:0009651","GO:0009651","response to salt stress","2/13","30/18903",0.000187869813388231,0.00155783137339251,0.000445444320435879,"HSP90AA1/TP53",2
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","2/13","30/18903",0.000187869813388231,0.00155783137339251,0.000445444320435879,"TP53/IL10",2
"GO:1903829","GO:1903829","positive regulation of protein localization","4/13","451/18903",0.000192663385713115,0.00158971020231265,0.000454559712208802,"AKT1/HSP90AA1/IFNG/JAK2",4
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","4/13","454/18903",0.000197629661473652,0.00161773681301717,0.000462573605607422,"AKT1/STAT3/IL10/JAK2",4
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","3/13","172/18903",0.000197991669652847,0.00161773681301717,0.000462573605607422,"AKT1/P4HB/TP53",3
"GO:0046631","GO:0046631","alpha-beta T cell activation","3/13","174/18903",0.00020485736645355,0.00166570916897911,0.000476290760022306,"IFNG/STAT3/JAK2",3
"GO:0010469","GO:0010469","regulation of signaling receptor activity","3/13","175/18903",0.000208347530410702,0.00167779862229772,0.000479747602919381,"IFNG/IL10/JAK2",3
"GO:0071453","GO:0071453","cellular response to oxygen levels","3/13","175/18903",0.000208347530410702,0.00167779862229772,0.000479747602919381,"AKT1/P4HB/TP53",3
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","2/13","32/18903",0.00021404862558143,0.00171373860071347,0.000490024234610922,"AKT1/IFNG",2
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","4/13","464/18903",0.000214856779790943,0.00171373860071347,0.000490024234610922,"CALR/HSP90AA1/IFNG/JAK2",4
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","3/13","179/18903",0.000222694714867551,0.00176783719148411,0.000505493116810854,"IFNG/PTPN11/JAK2",3
"GO:1903131","GO:1903131","mononuclear cell differentiation","4/13","473/18903",0.000231270578859401,0.00182725575278064,0.000522483184612847,"IFNG/STAT3/TP53/IL10",4
"GO:0002791","GO:0002791","regulation of peptide secretion","3/13","182/18903",0.000233866244348347,0.00183908901072057,0.00052586677132937,"IFNG/PTPN11/JAK2",3
"GO:0030073","GO:0030073","insulin secretion","3/13","183/18903",0.000237669402903806,0.00186026284983119,0.000531921191939163,"IFNG/PTPN11/JAK2",3
"GO:0090087","GO:0090087","regulation of peptide transport","3/13","184/18903",0.000241512531260276,0.00188155111563238,0.000538008331571238,"IFNG/PTPN11/JAK2",3
"GO:0050673","GO:0050673","epithelial cell proliferation","4/13","481/18903",0.000246607807618999,0.0019123522118603,0.000546815557829652,"AKT1/STAT3/IL10/STAT5A",4
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","2/13","35/18903",0.000256473367639167,0.00197060959080552,0.000563473598627817,"IFNG/TP53",2
"GO:0016242","GO:0016242","negative regulation of macroautophagy","2/13","35/18903",0.000256473367639167,0.00197060959080552,0.000563473598627817,"AKT1/TP53",2
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","2/13","36/18903",0.000271454705970604,0.00207456564655618,0.0005931986609163,"IFNG/JAK2",2
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","3/13","192/18903",0.00027371881067995,0.00207456564655618,0.0005931986609163,"CALR/PTPN11/JAK2",3
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","3/13","192/18903",0.00027371881067995,0.00207456564655618,0.0005931986609163,"HSP90AA1/IFNG/TP53",3
"GO:0033674","GO:0033674","positive regulation of kinase activity","4/13","496/18903",0.000277333259468623,0.00209249193517992,0.000598324481072657,"AKT1/HSP90AA1/IFNG/JAK2",4
"GO:0046326","GO:0046326","positive regulation of glucose import","2/13","37/18903",0.00028685509843332,0.00215462910258211,0.000616091903644846,"AKT1/PTPN11",2
"GO:0032388","GO:0032388","positive regulation of intracellular transport","3/13","199/18903",0.000304082024246186,0.00227382763666233,0.000650175380789542,"HSP90AA1/IFNG/JAK2",3
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","3/13","202/18903",0.000317734946984979,0.00236361080090348,0.000675847864515999,"AKT1/IL10/JAK2",3
"GO:0032728","GO:0032728","positive regulation of interferon-beta production","2/13","39/18903",0.000318911069256231,0.00236361080090348,0.000675847864515999,"HSP90AA1/PTPN11",2
"GO:1901654","GO:1901654","response to ketone","3/13","205/18903",0.000331779014172637,0.0024481491133884,0.000700020642005796,"AKT1/CALR/JAK2",3
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","3/13","209/18903",0.000351121283151124,0.00257950942665848,0.00073758164281515,"AKT1/HSP90AA1/IFNG",3
"GO:0042098","GO:0042098","T cell proliferation","3/13","212/18903",0.000366096881185243,0.00267778286456455,0.000765681824588763,"TP53/IL10/JAK2",3
"GO:0071354","GO:0071354","cellular response to interleukin-6","2/13","42/18903",0.000370125588721722,0.00269547983090819,0.00077074207262418,"STAT3/JAK2",2
"GO:0050821","GO:0050821","protein stabilization","3/13","214/18903",0.000376306565938714,0.00272862986124392,0.000780220950112167,"CALR/HSP90AA1/TP53",3
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","2/13","43/18903",0.000388029941092027,0.00280150927297045,0.000801059996356044,"AKT1/PTPN11",2
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","3/13","218/18903",0.000397274588631369,0.00284373904255361,0.000813135122929704,"TP53/IL10/JAK2",3
"GO:1901215","GO:1901215","negative regulation of neuron death","3/13","218/18903",0.000397274588631369,0.00284373904255361,0.000813135122929704,"AKT1/IL10/JAK2",3
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","2/13","44/18903",0.000406349896309165,0.00285981544671366,0.000817731989476648,"IFNG/IL10",2
"GO:0010828","GO:0010828","positive regulation of glucose transmembrane transport","2/13","44/18903",0.000406349896309165,0.00285981544671366,0.000817731989476648,"AKT1/PTPN11",2
"GO:0072538","GO:0072538","T-helper 17 type immune response","2/13","44/18903",0.000406349896309165,0.00285981544671366,0.000817731989476648,"STAT3/JAK2",2
"GO:1900026","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","2/13","44/18903",0.000406349896309165,0.00285981544671366,0.000817731989476648,"CALR/P4HB",2
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","3/13","222/18903",0.000418983524205088,0.00291810374126213,0.000834398870243059,"CALR/P4HB/JAK2",3
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","3/13","222/18903",0.000418983524205088,0.00291810374126213,0.000834398870243059,"AKT1/IL10/JAK2",3
"GO:0031295","GO:0031295","T cell costimulation","2/13","45/18903",0.000425084962906244,0.00291810374126213,0.000834398870243059,"AKT1/PTPN11",2
"GO:0046427","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","2/13","45/18903",0.000425084962906244,0.00291810374126213,0.000834398870243059,"IL10/JAK2",2
"GO:0060964","GO:0060964","regulation of miRNA-mediated gene silencing","2/13","45/18903",0.000425084962906244,0.00291810374126213,0.000834398870243059,"STAT3/TP53",2
"GO:0070741","GO:0070741","response to interleukin-6","2/13","45/18903",0.000425084962906244,0.00291810374126213,0.000834398870243059,"STAT3/JAK2",2
"GO:0030072","GO:0030072","peptide hormone secretion","3/13","225/18903",0.000435758176925819,0.00297916304632958,0.000851858090230924,"IFNG/PTPN11/JAK2",3
"GO:0051651","GO:0051651","maintenance of location in cell","3/13","226/18903",0.000441444549935948,0.0030057708176533,0.000859466282502594,"AKT1/CALR/HSP90B1",3
"GO:0001774","GO:0001774","microglial cell activation","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"IFNG/JAK2",2
"GO:0006110","GO:0006110","regulation of glycolytic process","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"IFNG/STAT3",2
"GO:0031294","GO:0031294","lymphocyte costimulation","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"AKT1/PTPN11",2
"GO:0032369","GO:0032369","negative regulation of lipid transport","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"AKT1/PTPN11",2
"GO:0051972","GO:0051972","regulation of telomerase activity","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"HSP90AA1/TP53",2
"GO:0060711","GO:0060711","labyrinthine layer development","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"AKT1/IL10",2
"GO:0070849","GO:0070849","response to epidermal growth factor","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"AKT1/PTPN11",2
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"AKT1/TP53",2
"GO:1900368","GO:1900368","regulation of post-transcriptional gene silencing by RNA","2/13","47/18903",0.000463798466335825,0.00302848316263015,0.000865960621521897,"STAT3/TP53",2
"GO:0002790","GO:0002790","peptide secretion","3/13","230/18903",0.000464668759878179,0.00302848316263015,0.000865960621521897,"IFNG/PTPN11/JAK2",3
"GO:0010594","GO:0010594","regulation of endothelial cell migration","3/13","230/18903",0.000464668759878179,0.00302848316263015,0.000865960621521897,"AKT1/CALR/STAT5A",3
"GO:0009299","GO:0009299","mRNA transcription","2/13","48/18903",0.000483775922196959,0.0031004450822329,0.000886537321235488,"STAT3/TP53",2
"GO:0032620","GO:0032620","interleukin-17 production","2/13","48/18903",0.000483775922196959,0.0031004450822329,0.000886537321235488,"IFNG/JAK2",2
"GO:0032660","GO:0032660","regulation of interleukin-17 production","2/13","48/18903",0.000483775922196959,0.0031004450822329,0.000886537321235488,"IFNG/JAK2",2
"GO:0060147","GO:0060147","regulation of post-transcriptional gene silencing","2/13","48/18903",0.000483775922196959,0.0031004450822329,0.000886537321235488,"STAT3/TP53",2
"GO:0046883","GO:0046883","regulation of hormone secretion","3/13","234/18903",0.000488667165199693,0.0031004450822329,0.000886537321235488,"IFNG/PTPN11/JAK2",3
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","3/13","234/18903",0.000488667165199693,0.0031004450822329,0.000886537321235488,"AKT1/IL10/JAK2",3
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","3/13","234/18903",0.000488667165199693,0.0031004450822329,0.000886537321235488,"AKT1/TP53/JAK2",3
"GO:1904894","GO:1904894","positive regulation of receptor signaling pathway via STAT","2/13","49/18903",0.000504166527494798,0.00318175103189587,0.00090978584101343,"IL10/JAK2",2
"GO:0002274","GO:0002274","myeloid leukocyte activation","3/13","237/18903",0.000507180612248476,0.00318175103189587,0.00090978584101343,"IFNG/IL10/JAK2",3
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","3/13","237/18903",0.000507180612248476,0.00318175103189587,0.00090978584101343,"AKT1/IFNG/PTPN11",3
"GO:0002269","GO:0002269","leukocyte activation involved in inflammatory response","2/13","50/18903",0.000524969792723367,0.00325675704745051,0.000931232965649637,"IFNG/JAK2",2
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","2/13","50/18903",0.000524969792723367,0.00325675704745051,0.000931232965649637,"STAT3/TP53",2
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","2/13","50/18903",0.000524969792723367,0.00325675704745051,0.000931232965649637,"IL10/JAK2",2
"GO:0010665","GO:0010665","regulation of cardiac muscle cell apoptotic process","2/13","51/18903",0.000546185228768119,0.00337586811138966,0.00096529143169351,"TP53/JAK2",2
"GO:0010823","GO:0010823","negative regulation of mitochondrion organization","2/13","52/18903",0.000567812346905694,0.00348383033357889,0.000996162012115253,"AKT1/TP53",2
"GO:0045912","GO:0045912","negative regulation of carbohydrate metabolic process","2/13","52/18903",0.000567812346905694,0.00348383033357889,0.000996162012115253,"STAT3/TP53",2
"GO:0042593","GO:0042593","glucose homeostasis","3/13","248/18903",0.000578915413341871,0.00353899020929793,0.00101193435678276,"AKT1/STAT3/PTPN11",3
"GO:0033500","GO:0033500","carbohydrate homeostasis","3/13","249/18903",0.000585741954111043,0.00356770099322181,0.00102014388180105,"AKT1/STAT3/PTPN11",3
"GO:0010662","GO:0010662","regulation of striated muscle cell apoptotic process","2/13","53/18903",0.000589850658803664,0.00357970961411644,0.00102357761157768,"TP53/JAK2",2
"GO:0061900","GO:0061900","glial cell activation","2/13","54/18903",0.000612299676520281,0.00370253414502336,0.00105869790164062,"IFNG/JAK2",2
"GO:0015833","GO:0015833","peptide transport","3/13","254/18903",0.000620651753402662,0.0037261350786719,0.0010654463225739,"IFNG/PTPN11/JAK2",3
"GO:0034612","GO:0034612","response to tumor necrosis factor","3/13","254/18903",0.000620651753402662,0.0037261350786719,0.0010654463225739,"AKT1/TP53/JAK2",3
"GO:0051402","GO:0051402","neuron apoptotic process","3/13","255/18903",0.000627790284168755,0.0037555311642238,0.00107385180186761,"TP53/IL10/JAK2",3
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","2/13","55/18903",0.00063515891250424,0.0037860896030057,0.00108258964296471,"AKT1/IL10",2
"GO:0050708","GO:0050708","regulation of protein secretion","3/13","257/18903",0.00064222522730005,0.00381463565860845,0.00109075206577649,"IFNG/PTPN11/JAK2",3
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","2/13","56/18903",0.000658427879594411,0.00389705547109766,0.00111431908207349,"AKT1/TP53",2
"GO:0006470","GO:0006470","protein dephosphorylation","3/13","261/18903",0.000671731200975734,0.00393975069813049,0.00112652730095797,"HSP90B1/PTPN11/JAK2",3
"GO:0032608","GO:0032608","interferon-beta production","2/13","57/18903",0.000682106091019607,0.00393975069813049,0.00112652730095797,"HSP90AA1/PTPN11",2
"GO:0032648","GO:0032648","regulation of interferon-beta production","2/13","57/18903",0.000682106091019607,0.00393975069813049,0.00112652730095797,"HSP90AA1/PTPN11",2
"GO:0032768","GO:0032768","regulation of monooxygenase activity","2/13","57/18903",0.000682106091019607,0.00393975069813049,0.00112652730095797,"AKT1/IFNG",2
"GO:0035196","GO:0035196","miRNA processing","2/13","57/18903",0.000682106091019607,0.00393975069813049,0.00112652730095797,"STAT3/TP53",2
"GO:0043388","GO:0043388","positive regulation of DNA binding","2/13","57/18903",0.000682106091019607,0.00393975069813049,0.00112652730095797,"IFNG/JAK2",2
"GO:0070231","GO:0070231","T cell apoptotic process","2/13","57/18903",0.000682106091019607,0.00393975069813049,0.00112652730095797,"AKT1/TP53",2
"GO:0033619","GO:0033619","membrane protein proteolysis","2/13","58/18903",0.000706193060398324,0.00405093621975066,0.00115831954751708,"IFNG/IL10",2
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","2/13","58/18903",0.000706193060398324,0.00405093621975066,0.00115831954751708,"PTPN11/JAK2",2
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","3/13","266/18903",0.000709819693154185,0.00405784295574492,0.00116029445081787,"CALR/STAT3/JAK2",3
"GO:0006611","GO:0006611","protein export from nucleus","2/13","59/18903",0.000730688301738498,0.00412088520340735,0.00117832067088788,"CALR/PTPN11",2
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","2/13","59/18903",0.000730688301738498,0.00412088520340735,0.00117832067088788,"HSP90B1/JAK2",2
"GO:0046324","GO:0046324","regulation of glucose import","2/13","59/18903",0.000730688301738498,0.00412088520340735,0.00117832067088788,"AKT1/PTPN11",2
"GO:1903078","GO:1903078","positive regulation of protein localization to plasma membrane","2/13","59/18903",0.000730688301738498,0.00412088520340735,0.00117832067088788,"AKT1/IFNG",2
"GO:0032868","GO:0032868","response to insulin","3/13","269/18903",0.000733323723156694,0.00412186992042773,0.00117860223961955,"AKT1/PTPN11/IL10",3
"GO:0051353","GO:0051353","positive regulation of oxidoreductase activity","2/13","60/18903",0.000755591329437253,0.0042328276816301,0.00121032936065464,"AKT1/IFNG",2
"GO:0070918","GO:0070918","small regulatory ncRNA processing","2/13","61/18903",0.000780901658280655,0.0043311598596692,0.00123844633850714,"STAT3/TP53",2
"GO:0090311","GO:0090311","regulation of protein deacetylation","2/13","61/18903",0.000780901658280655,0.0043311598596692,0.00123844633850714,"IFNG/TP53",2
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","2/13","61/18903",0.000780901658280655,0.0043311598596692,0.00123844633850714,"CALR/P4HB",2
"GO:0051348","GO:0051348","negative regulation of transferase activity","3/13","276/18903",0.000790092911524405,0.00436767533598475,0.00124888752733578,"AKT1/IFNG/TP53",3
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","2/13","62/18903",0.000806618803443463,0.00443086236112845,0.00126695514489454,"TP53/IL10",2
"GO:1903532","GO:1903532","positive regulation of secretion by cell","3/13","278/18903",0.000806813743369658,0.00443086236112845,0.00126695514489454,"IFNG/PTPN11/JAK2",3
"GO:0043542","GO:0043542","endothelial cell migration","3/13","281/18903",0.000832317251605121,0.00451405605119374,0.00129074344276082,"AKT1/CALR/STAT5A",3
"GO:0032481","GO:0032481","positive regulation of type I interferon production","2/13","63/18903",0.000832742280488876,0.00451405605119374,0.00129074344276082,"HSP90AA1/PTPN11",2
"GO:0032615","GO:0032615","interleukin-12 production","2/13","63/18903",0.000832742280488876,0.00451405605119374,0.00129074344276082,"IFNG/IL10",2
"GO:0032655","GO:0032655","regulation of interleukin-12 production","2/13","63/18903",0.000832742280488876,0.00451405605119374,0.00129074344276082,"IFNG/IL10",2
"GO:0035306","GO:0035306","positive regulation of dephosphorylation","2/13","64/18903",0.000859271605368293,0.00462790977167811,0.00132329863070764,"IFNG/JAK2",2
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","2/13","64/18903",0.000859271605368293,0.00462790977167811,0.00132329863070764,"CALR/PDIA3",2
"GO:0040014","GO:0040014","regulation of multicellular organism growth","2/13","65/18903",0.000886206294421058,0.00474247777365902,0.00135605805939661,"STAT3/STAT5A",2
"GO:1905953","GO:1905953","negative regulation of lipid localization","2/13","65/18903",0.000886206294421058,0.00474247777365902,0.00135605805939661,"AKT1/PTPN11",2
"GO:0046879","GO:0046879","hormone secretion","3/13","291/18903",0.000921038984397048,0.00491318566517534,0.00140487005665658,"IFNG/PTPN11/JAK2",3
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","2/13","67/18903",0.000941289832342269,0.00498943186447247,0.00142667179785387,"IFNG/JAK2",2
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","2/13","67/18903",0.000941289832342269,0.00498943186447247,0.00142667179785387,"AKT1/IFNG",2
"GO:0051222","GO:0051222","positive regulation of protein transport","3/13","294/18903",0.000948784516350589,0.00501329358008592,0.00143349478645033,"HSP90AA1/IFNG/JAK2",3
"GO:0001666","GO:0001666","response to hypoxia","3/13","296/18903",0.000967574840022813,0.00504887182877948,0.00144366798560544,"HSP90B1/P4HB/TP53",3
"GO:0030217","GO:0030217","T cell differentiation","3/13","296/18903",0.000967574840022813,0.00504887182877948,0.00144366798560544,"IFNG/STAT3/TP53",3
"GO:0042886","GO:0042886","amide transport","3/13","296/18903",0.000967574840022813,0.00504887182877948,0.00144366798560544,"IFNG/PTPN11/JAK2",3
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","3/13","296/18903",0.000967574840022813,0.00504887182877948,0.00144366798560544,"AKT1/STAT3/TP53",3
"GO:0061180","GO:0061180","mammary gland epithelium development","2/13","69/18903",0.000997989032716799,0.00519140257702062,0.0014844230463751,"AKT1/JAK2",2
