"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","3/8","450/18903",0.000686482760380519,0.00500547516318161,0.00128835341912014,"AKT1/GSK3B/MDM2",3
"GO:1903829","GO:1903829","positive regulation of protein localization","3/8","451/18903",0.00069094083660845,0.00500547516318161,0.00128835341912014,"AKT1/GSK3B/HSP90AA1",3
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","3/8","453/18903",0.000699912955870744,0.00500547516318161,0.00128835341912014,"AKT1/MDM2/PTEN",3
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","2/8","96/18903",0.00070059770412154,0.00500547516318161,0.00128835341912014,"AKT1/IRS1",2
"GO:0032091","GO:0032091","negative regulation of protein binding","2/8","96/18903",0.00070059770412154,0.00500547516318161,0.00128835341912014,"AKT1/GSK3B",2
"GO:0016055","GO:0016055","Wnt signaling pathway","3/8","456/18903",0.000713511555397586,0.005067213800608,0.00130424425506019,"GSK3B/PTEN/SLC9A3R1",3
"GO:0198738","GO:0198738","cell-cell signaling by wnt","3/8","458/18903",0.000722671293117988,0.0051017152002258,0.00131312453010161,"GSK3B/PTEN/SLC9A3R1",3
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","2/8","98/18903",0.000729940760946096,0.00512254285492349,0.00131848533587274,"MDM2/PTEN",2
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","2/8","99/18903",0.000744833226138394,0.00519630709529491,0.00133747142774077,"AKT1/GSK3B",2
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","2/8","100/18903",0.000759872854869034,0.00527022927412091,0.00135649817120357,"AKT1/MDM2",2
"GO:0009062","GO:0009062","fatty acid catabolic process","2/8","101/18903",0.000775059551449792,0.00531341403479453,0.00136761344642799,"AKT1/IRS1",2
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","2/8","101/18903",0.000775059551449792,0.00531341403479453,0.00136761344642799,"AKT1/MDM2",2
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/8","473/18903",0.000793794778163828,0.00541057820058793,0.00139262241783128,"AKT1/MDM2/PTEN",3
"GO:0046620","GO:0046620","regulation of organ growth","2/8","103/18903",0.00080587376560074,0.00546152163429987,0.00140573468886746,"AKT1/PTEN",2
"GO:0060291","GO:0060291","long-term synaptic potentiation","2/8","104/18903",0.000821501091986453,0.0055357971312269,0.00142485237246454,"GSK3B/PTEN",2
"GO:0071868","GO:0071868","cellular response to monoamine stimulus","2/8","105/18903",0.000837275103853296,0.00554753225234642,0.00142787286161397,"GSK3B/SLC9A3R1",2
"GO:0071870","GO:0071870","cellular response to catecholamine stimulus","2/8","105/18903",0.000837275103853296,0.00554753225234642,0.00142787286161397,"GSK3B/SLC9A3R1",2
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","2/8","105/18903",0.000837275103853296,0.00554753225234642,0.00142787286161397,"AKT1/MDM2",2
"GO:0010906","GO:0010906","regulation of glucose metabolic process","2/8","107/18903",0.000869262802083469,0.00567594721536556,0.00146092543929707,"AKT1/IRS1",2
"GO:0061564","GO:0061564","axon development","3/8","490/18903",0.00087967752599692,0.00567594721536556,0.00146092543929707,"GSK3B/HSP90AA1/PTEN",3
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","2/8","108/18903",0.000885476297569207,0.00567594721536556,0.00146092543929707,"AKT1/GSK3B",2
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","2/8","108/18903",0.000885476297569207,0.00567594721536556,0.00146092543929707,"AKT1/HSP90AA1",2
"GO:0071867","GO:0071867","response to monoamine","2/8","108/18903",0.000885476297569207,0.00567594721536556,0.00146092543929707,"GSK3B/SLC9A3R1",2
"GO:0071869","GO:0071869","response to catecholamine","2/8","108/18903",0.000885476297569207,0.00567594721536556,0.00146092543929707,"GSK3B/SLC9A3R1",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","3/8","492/18903",0.000890156983185493,0.00567594721536556,0.00146092543929707,"AKT1/PTEN/SLC9A3R1",3
"GO:0016049","GO:0016049","cell growth","3/8","493/18903",0.000895426689424607,0.0056790163297197,0.00146171539506409,"AKT1/GSK3B/HSP90AA1",3
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","2/8","109/18903",0.00090183609678087,0.00568924261054315,0.00146434752556804,"GSK3B/HSP90AA1",2
"GO:0033674","GO:0033674","positive regulation of kinase activity","3/8","496/18903",0.000911356106112338,0.00571599562323376,0.00147123345232785,"AKT1/HSP90AA1/IRS1",3
"GO:0019395","GO:0019395","fatty acid oxidation","2/8","110/18903",0.000918342104375478,0.00571599562323376,0.00147123345232785,"AKT1/IRS1",2
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","2/8","111/18903",0.000934994225048355,0.00571599562323376,0.00147123345232785,"PTEN/SLC9A3R1",2
"GO:0018107","GO:0018107","peptidyl-threonine phosphorylation","2/8","111/18903",0.000934994225048355,0.00571599562323376,0.00147123345232785,"AKT1/GSK3B",2
"GO:0021761","GO:0021761","limbic system development","2/8","111/18903",0.000934994225048355,0.00571599562323376,0.00147123345232785,"GSK3B/PTEN",2
"GO:0120034","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","2/8","111/18903",0.000934994225048355,0.00571599562323376,0.00147123345232785,"GSK3B/HSP90AA1",2
"GO:1904659","GO:1904659","glucose transmembrane transport","2/8","113/18903",0.00096873642460169,0.00589190461321848,0.00151651046226445,"AKT1/IRS1",2
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","2/8","116/18903",0.00102044319160326,0.00611235164263368,0.00157325106626766,"AKT1/GSK3B",2
"GO:0008645","GO:0008645","hexose transmembrane transport","2/8","116/18903",0.00102044319160326,0.00611235164263368,0.00157325106626766,"AKT1/IRS1",2
"GO:0034440","GO:0034440","lipid oxidation","2/8","116/18903",0.00102044319160326,0.00611235164263368,0.00157325106626766,"AKT1/IRS1",2
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/8","117/18903",0.00103796999149138,0.00612453935277998,0.00157638804677926,"AKT1/PTEN",2
"GO:0021782","GO:0021782","glial cell development","2/8","117/18903",0.00103796999149138,0.00612453935277998,0.00157638804677926,"AKT1/PTEN",2
"GO:0071887","GO:0071887","leukocyte apoptotic process","2/8","117/18903",0.00103796999149138,0.00612453935277998,0.00157638804677926,"AKT1/PTEN",2
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","2/8","119/18903",0.00107345983732063,0.00628362773911186,0.00161733562114355,"AKT1/IRS1",2
"GO:0007006","GO:0007006","mitochondrial membrane organization","2/8","120/18903",0.00109142269330273,0.00628362773911186,0.00161733562114355,"GSK3B/HSP90AA1",2
"GO:0018210","GO:0018210","peptidyl-threonine modification","2/8","120/18903",0.00109142269330273,0.00628362773911186,0.00161733562114355,"AKT1/GSK3B",2
"GO:0042752","GO:0042752","regulation of circadian rhythm","2/8","120/18903",0.00109142269330273,0.00628362773911186,0.00161733562114355,"GSK3B/PHLPP1",2
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","2/8","120/18903",0.00109142269330273,0.00628362773911186,0.00161733562114355,"AKT1/PTEN",2
"GO:0048675","GO:0048675","axon extension","2/8","122/18903",0.00112778379679085,0.00639976833968399,0.00164722891498035,"GSK3B/HSP90AA1",2
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","2/8","122/18903",0.00112778379679085,0.00639976833968399,0.00164722891498035,"AKT1/PTEN",2
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","2/8","122/18903",0.00112778379679085,0.00639976833968399,0.00164722891498035,"AKT1/MDM2",2
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","2/8","123/18903",0.00114618185456699,0.00647319847388788,0.00166612901165127,"AKT1/HSP90AA1",2
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","2/8","125/18903",0.00118341250814501,0.00665178784199042,0.00171209592098804,"GSK3B/PTEN",2
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","2/8","126/18903",0.00120224491444596,0.00672576636100429,0.00173113716578614,"AKT1/IRS1",2
"GO:0070585","GO:0070585","protein localization to mitochondrion","2/8","128/18903",0.00124034341260549,0.00690632529272352,0.00177761101880698,"AKT1/HSP90AA1",2
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","2/8","129/18903",0.0012596093151919,0.00698082545709159,0.0017967865292949,"AKT1/MDM2",2
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","2/8","132/18903",0.00131827250214491,0.00727195901183192,0.00187172105567698,"AKT1/IRS1",2
"GO:0035270","GO:0035270","endocrine system development","2/8","135/18903",0.00137823192373024,0.00753264083660861,0.00193881764677066,"AKT1/GSK3B",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/8","135/18903",0.00137823192373024,0.00753264083660861,0.00193881764677066,"PTEN/SLC9A3R1",2
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","2/8","136/18903",0.00139850600916366,0.00760838590306468,0.00195831358115626,"AKT1/IRS1",2
"GO:0048813","GO:0048813","dendrite morphogenesis","2/8","140/18903",0.00148103789400794,0.0080205979100156,0.00206441234925404,"GSK3B/PTEN",2
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","2/8","141/18903",0.00150202927990903,0.00809730329987325,0.00208415546016086,"GSK3B/SLC9A3R1",2
"GO:0042552","GO:0042552","myelination","2/8","142/18903",0.00152316384338403,0.00817408288802469,0.00210391766888006,"AKT1/PTEN",2
"GO:0007272","GO:0007272","ensheathment of neurons","2/8","144/18903",0.00156586212675518,0.00832785866516432,0.0021434978369554,"AKT1/PTEN",2
"GO:0008366","GO:0008366","axon ensheathment","2/8","144/18903",0.00156586212675518,0.00832785866516432,0.0021434978369554,"AKT1/PTEN",2
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/8","147/18903",0.00163098103273376,0.00863546207509928,0.00222267152017289,"AKT1/PTEN",2
"GO:0010821","GO:0010821","regulation of mitochondrion organization","2/8","150/18903",0.00169738346165637,0.00894709682455314,0.00230288282517122,"AKT1/GSK3B",2
"GO:0071456","GO:0071456","cellular response to hypoxia","2/8","151/18903",0.00171980239404007,0.00902515769615716,0.00232297482194513,"MDM2/PTEN",2
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","2/8","152/18903",0.00174236356485781,0.00910327395560074,0.00234308107493052,"AKT1/IRS1",2
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","2/8","154/18903",0.00178791224701081,0.0092194083693688,0.00237297277635302,"AKT1/SLC9A3R1",2
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","2/8","154/18903",0.00178791224701081,0.0092194083693688,0.00237297277635302,"AKT1/IRS1",2
"GO:0050905","GO:0050905","neuromuscular process","2/8","154/18903",0.00178791224701081,0.0092194083693688,0.00237297277635302,"HSP90AA1/PTEN",2
"GO:0008643","GO:0008643","carbohydrate transport","2/8","156/18903",0.00183402875892433,0.00937568150036318,0.00241319573542675,"AKT1/IRS1",2
"GO:0050770","GO:0050770","regulation of axonogenesis","2/8","156/18903",0.00183402875892433,0.00937568150036318,0.00241319573542675,"GSK3B/PTEN",2
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","2/8","157/18903",0.00185729971708455,0.00945389469726301,0.00243332693903104,"GSK3B/HSP90AA1",2
"GO:0051100","GO:0051100","negative regulation of binding","2/8","164/18903",0.00202415814153369,0.0102591946831579,0.00264060216394408,"AKT1/GSK3B",2
"GO:0006606","GO:0006606","protein import into nucleus","2/8","165/18903",0.00204855989854459,0.0103386895305271,0.00266106325006912,"AKT1/HSP90AA1",2
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","2/8","169/18903",0.00214757529495484,0.010746937973909,0.0027661418411588,"GSK3B/PTEN",2
"GO:0051170","GO:0051170","import into nucleus","2/8","169/18903",0.00214757529495484,0.010746937973909,0.0027661418411588,"AKT1/HSP90AA1",2
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","2/8","170/18903",0.00217268077054737,0.0108268882095344,0.00278672013913639,"GSK3B/PTEN",2
"GO:1990138","GO:1990138","neuron projection extension","2/8","172/18903",0.00222331302220533,0.0110328420265085,0.00283973035207904,"GSK3B/HSP90AA1",2
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","2/8","173/18903",0.00224883961233134,0.0111010887912628,0.00285729630732779,"AKT1/MDM2",2
"GO:0021543","GO:0021543","pallium development","2/8","174/18903",0.00227450638809179,0.0111010887912628,0.00285729630732779,"GSK3B/PTEN",2
"GO:0021953","GO:0021953","central nervous system neuron differentiation","2/8","174/18903",0.00227450638809179,0.0111010887912628,0.00285729630732779,"HSP90AA1/PTEN",2
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","2/8","174/18903",0.00227450638809179,0.0111010887912628,0.00285729630732779,"GSK3B/SLC9A3R1",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","2/8","175/18903",0.00230031325661104,0.0111810308292651,0.00287787249532873,"AKT1/PTEN",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","2/8","179/18903",0.00240493980207853,0.011641871858225,0.00299648783073157,"AKT1/PTEN",2
"GO:0035265","GO:0035265","organ growth","2/8","180/18903",0.00243144574257249,0.0117223359784186,0.00301719839685932,"AKT1/PTEN",2
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","2/8","181/18903",0.00245809121936056,0.011802818567456,0.00303791371666125,"PTEN/SLC9A3R1",2
"GO:0006006","GO:0006006","glucose metabolic process","2/8","188/18903",0.00264850879837405,0.0126149856822154,0.00324695646387011,"AKT1/IRS1",2
"GO:0010721","GO:0010721","negative regulation of cell development","2/8","188/18903",0.00264850879837405,0.0126149856822154,0.00324695646387011,"GSK3B/PTEN",2
"GO:0006839","GO:0006839","mitochondrial transport","2/8","189/18903",0.00267626723460951,0.0126962117609875,0.00326786314962846,"GSK3B/HSP90AA1",2
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","2/8","192/18903",0.00276037439903257,0.0129912858621136,0.00334381192865266,"GSK3B/HSP90AA1",2
"GO:0099504","GO:0099504","synaptic vesicle cycle","2/8","192/18903",0.00276037439903257,0.0129912858621136,0.00334381192865266,"GSK3B/PTEN",2
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","2/8","194/18903",0.00281713813279314,0.013206030930801,0.00339908491162892,"MDM2/PTEN",2
"GO:0032388","GO:0032388","positive regulation of intracellular transport","2/8","199/18903",0.00296146511103813,0.013773716163495,0.00354520075211995,"GSK3B/HSP90AA1",2
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","2/8","199/18903",0.00296146511103813,0.013773716163495,0.00354520075211995,"GSK3B/HSP90AA1",2
"GO:0043393","GO:0043393","regulation of protein binding","2/8","200/18903",0.00299074422373435,0.0138555572240193,0.00356626572731481,"AKT1/GSK3B",2
"GO:0060491","GO:0060491","regulation of cell projection assembly","2/8","201/18903",0.00302016102758902,0.0139373968043602,0.003587330321527,"GSK3B/HSP90AA1",2
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","2/8","202/18903",0.00304971543073795,0.0139651061809081,0.00359446240566553,"AKT1/PTEN",2
"GO:0098739","GO:0098739","import across plasma membrane","2/8","202/18903",0.00304971543073795,0.0139651061809081,0.00359446240566553,"AKT1/SLC9A3R1",2
"GO:1903828","GO:1903828","negative regulation of protein localization","2/8","203/18903",0.00307940734135426,0.0140468350263313,0.00361549849794629,"GSK3B/IRS1",2
"GO:0048167","GO:0048167","regulation of synaptic plasticity","2/8","207/18903",0.00319954822326129,0.0145389432673866,0.00374216166463309,"GSK3B/PTEN",2
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","2/8","212/18903",0.00335280723995561,0.0151772113991884,0.00390644475527171,"GSK3B/PTEN",2
"GO:0002064","GO:0002064","epithelial cell development","2/8","213/18903",0.00338386918296893,0.0152595773802325,0.00392764483914745,"AKT1/GSK3B",2
"GO:0008016","GO:0008016","regulation of heart contraction","2/8","214/18903",0.0034150676258136,0.0152840385064714,0.0039339408599243,"HSP90AA1/MDM2",2
"GO:0050821","GO:0050821","protein stabilization","2/8","214/18903",0.0034150676258136,0.0152840385064714,0.0039339408599243,"HSP90AA1/PTEN",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","2/8","216/18903",0.00347787364551431,0.0155066095623307,0.00399122816461872,"AKT1/PTEN",2
"GO:0042180","GO:0042180","cellular ketone metabolic process","2/8","218/18903",0.00354122456846404,0.0156712400679043,0.00403360221859612,"AKT1/IRS1",2
"GO:1901215","GO:1901215","negative regulation of neuron death","2/8","218/18903",0.00354122456846404,0.0156712400679043,0.00403360221859612,"AKT1/GSK3B",2
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","2/8","222/18903",0.00366955820470769,0.0161188741880864,0.00414881824313929,"GSK3B/PTEN",2
"GO:0044242","GO:0044242","cellular lipid catabolic process","2/8","222/18903",0.00366955820470769,0.0161188741880864,0.00414881824313929,"AKT1/IRS1",2
"GO:0033157","GO:0033157","regulation of intracellular protein transport","2/8","225/18903",0.00376723337786979,0.0164868589894966,0.00424353342234313,"GSK3B/HSP90AA1",2
"GO:0046777","GO:0046777","protein autophosphorylation","2/8","226/18903",0.00380006270167746,0.0165693910448142,0.00426477625188259,"AKT1/GSK3B",2
"GO:0010001","GO:0010001","glial cell differentiation","2/8","227/18903",0.0038330273402734,0.0166519063207482,0.00428601476259605,"AKT1/PTEN",2
"GO:0019318","GO:0019318","hexose metabolic process","2/8","229/18903",0.00389936219827699,0.016816885698751,0.00432847861244145,"AKT1/IRS1",2
"GO:0048588","GO:0048588","developmental cell growth","2/8","229/18903",0.00389936219827699,0.016816885698751,0.00432847861244145,"GSK3B/HSP90AA1",2
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","2/8","233/18903",0.00403365169473225,0.0172791432822879,0.00444745855317607,"GSK3B/HSP90AA1",2
"GO:0016358","GO:0016358","dendrite development","2/8","237/18903",0.00417009606045183,0.0172791432822879,0.00444745855317607,"GSK3B/PTEN",2
"GO:0007160","GO:0007160","cell-matrix adhesion","2/8","238/18903",0.00420454317062312,0.0172791432822879,0.00444745855317607,"GSK3B/PTEN",2
"GO:0007191","GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"SLC9A3R1",1
"GO:0010764","GO:0010764","negative regulation of fibroblast migration","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"SLC9A3R1",1
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"AKT1",1
"GO:0030643","GO:0030643","cellular phosphate ion homeostasis","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"SLC9A3R1",1
"GO:0032070","GO:0032070","regulation of deoxyribonuclease activity","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"AKT1",1
"GO:0042939","GO:0042939","tripeptide transport","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"SLC9A3R1",1
"GO:0060452","GO:0060452","positive regulation of cardiac muscle contraction","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"HSP90AA1",1
"GO:0070874","GO:0070874","negative regulation of glycogen metabolic process","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"GSK3B",1
"GO:0072502","GO:0072502","cellular trivalent inorganic anion homeostasis","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"SLC9A3R1",1
"GO:0090394","GO:0090394","negative regulation of excitatory postsynaptic potential","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"PTEN",1
"GO:0097090","GO:0097090","presynaptic membrane organization","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"PTEN",1
"GO:1904779","GO:1904779","regulation of protein localization to centrosome","1/8","10/18903",0.00422508562551727,0.0172791432822879,0.00444745855317607,"GSK3B",1
"GO:0033673","GO:0033673","negative regulation of kinase activity","2/8","240/18903",0.00427383997989076,0.0174184680967369,0.00448331920480492,"AKT1/PTEN",2
"GO:0046395","GO:0046395","carboxylic acid catabolic process","2/8","243/18903",0.00437879030985097,0.0177850866694632,0.00457768273199993,"AKT1/IRS1",2
"GO:0001649","GO:0001649","osteoblast differentiation","2/8","246/18903",0.00448494461106708,0.0178350365988768,0.00459053928612255,"AKT1/GSK3B",2
"GO:0016054","GO:0016054","organic acid catabolic process","2/8","247/18903",0.0045205965061358,0.0178350365988768,0.00459053928612255,"AKT1/IRS1",2
"GO:0033002","GO:0033002","muscle cell proliferation","2/8","247/18903",0.0045205965061358,0.0178350365988768,0.00459053928612255,"AKT1/PTEN",2
"GO:0005996","GO:0005996","monosaccharide metabolic process","2/8","248/18903",0.00455638181490739,0.0178350365988768,0.00459053928612255,"AKT1/IRS1",2
"GO:0042593","GO:0042593","glucose homeostasis","2/8","248/18903",0.00455638181490739,0.0178350365988768,0.00459053928612255,"AKT1/IRS1",2
"GO:0033500","GO:0033500","carbohydrate homeostasis","2/8","249/18903",0.00459230044725974,0.0178350365988768,0.00459053928612255,"AKT1/IRS1",2
"GO:0060047","GO:0060047","heart contraction","2/8","250/18903",0.00462835231310763,0.0178350365988768,0.00459053928612255,"HSP90AA1/MDM2",2
"GO:0010918","GO:0010918","positive regulation of mitochondrial membrane potential","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"AKT1",1
"GO:0031642","GO:0031642","negative regulation of myelination","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"PTEN",1
"GO:0032000","GO:0032000","positive regulation of fatty acid beta-oxidation","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"IRS1",1
"GO:0035090","GO:0035090","maintenance of apical/basal cell polarity","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"SLC9A3R1",1
"GO:0045199","GO:0045199","maintenance of epithelial cell apical/basal polarity","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"SLC9A3R1",1
"GO:0045793","GO:0045793","positive regulation of cell size","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"HSP90AA1",1
"GO:0070673","GO:0070673","response to interleukin-18","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"AKT1",1
"GO:1903564","GO:1903564","regulation of protein localization to cilium","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"GSK3B",1
"GO:1904668","GO:1904668","positive regulation of ubiquitin protein ligase activity","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"PTEN",1
"GO:2000109","GO:2000109","regulation of macrophage apoptotic process","1/8","11/18903",0.00464673381876302,0.0178350365988768,0.00459053928612255,"PTEN",1
"GO:0048762","GO:0048762","mesenchymal cell differentiation","2/8","252/18903",0.00470085538513301,0.0179845628605411,0.00462902567636188,"GSK3B/PTEN",2
"GO:0015833","GO:0015833","peptide transport","2/8","254/18903",0.00477389031103731,0.0182052537263352,0.00468582904112649,"IRS1/SLC9A3R1",2
"GO:0006814","GO:0006814","sodium ion transport","2/8","255/18903",0.00481060699437176,0.0182148962876954,0.00468831092875803,"AKT1/SLC9A3R1",2
"GO:0021537","GO:0021537","telencephalon development","2/8","255/18903",0.00481060699437176,0.0182148962876954,0.00468831092875803,"GSK3B/PTEN",2
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","2/8","260/18903",0.00499617902138431,0.0182148962876954,0.00468831092875803,"GSK3B/SLC9A3R1",2
"GO:0090068","GO:0090068","positive regulation of cell cycle process","2/8","260/18903",0.00499617902138431,0.0182148962876954,0.00468831092875803,"AKT1/MDM2",2
"GO:0003015","GO:0003015","heart process","2/8","261/18903",0.00503369052057383,0.0182148962876954,0.00468831092875803,"HSP90AA1/MDM2",2
"GO:0006470","GO:0006470","protein dephosphorylation","2/8","261/18903",0.00503369052057383,0.0182148962876954,0.00468831092875803,"GSK3B/PTEN",2
"GO:0071216","GO:0071216","cellular response to biotic stimulus","2/8","261/18903",0.00503369052057383,0.0182148962876954,0.00468831092875803,"AKT1/GSK3B",2
"GO:0006983","GO:0006983","ER overload response","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"GSK3B",1
"GO:0032782","GO:0032782","bile acid secretion","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"SLC9A3R1",1
"GO:0034454","GO:0034454","microtubule anchoring at centrosome","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"GSK3B",1
"GO:0042711","GO:0042711","maternal behavior","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"PTEN",1
"GO:0048853","GO:0048853","forebrain morphogenesis","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"PTEN",1
"GO:0060134","GO:0060134","prepulse inhibition","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"PTEN",1
"GO:0060736","GO:0060736","prostate gland growth","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"PTEN",1
"GO:0071257","GO:0071257","cellular response to electrical stimulus","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"PTEN",1
"GO:0072497","GO:0072497","mesenchymal stem cell differentiation","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"GSK3B",1
"GO:0140052","GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"AKT1",1
"GO:1901030","GO:1901030","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"GSK3B",1
"GO:1904338","GO:1904338","regulation of dopaminergic neuron differentiation","1/8","12/18903",0.00506822577988153,0.0182148962876954,0.00468831092875803,"GSK3B",1
"GO:1903522","GO:1903522","regulation of blood circulation","2/8","263/18903",0.00510910989536496,0.0183063575102805,0.00471185202625485,"HSP90AA1/MDM2",2
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","2/8","266/18903",0.00522322855501665,0.0186588827296679,0.00480258808165767,"AKT1/PTEN",2
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","2/8","272/18903",0.00545501956854484,0.0190927272972822,0.00491425482933508,"MDM2/PTEN",2
"GO:0002664","GO:0002664","regulation of T cell tolerance induction","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"PHLPP1",1
"GO:0003096","GO:0003096","renal sodium ion transport","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"SLC9A3R1",1
"GO:0007008","GO:0007008","outer mitochondrial membrane organization","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"HSP90AA1",1
"GO:0010642","GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"SLC9A3R1",1
"GO:0036462","GO:0036462","TRAIL-activated apoptotic signaling pathway","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"PTEN",1
"GO:0045040","GO:0045040","protein insertion into mitochondrial outer membrane","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"HSP90AA1",1
"GO:0060746","GO:0060746","parental behavior","1/8","13/18903",0.00548956155849345,0.0190927272972822,0.00491425482933508,"PTEN",1
