"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","2/8","100/18903",0.000759872854869034,0.00511312035475127,0.00141663043330055,"AKT1/MDM2",2
"GO:0046700","GO:0046700","heterocycle catabolic process","3/8","468/18903",0.000769608049857423,0.00514761791431582,0.0014261882550147,"AKT1/DDX5/NPM1",3
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","2/8","101/18903",0.000775059551449792,0.00515322332719891,0.00142774127898646,"AKT1/MDM2",2
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","2/8","102/18903",0.000790393220230837,0.00515686049145477,0.00142874898410941,"EP300/TP53",2
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/8","473/18903",0.000793794778163828,0.00515686049145477,0.00142874898410941,"AKT1/MDM2/TP53",3
"GO:1903131","GO:1903131","mononuclear cell differentiation","3/8","473/18903",0.000793794778163828,0.00515686049145477,0.00142874898410941,"KAT5/EP300/TP53",3
"GO:0031667","GO:0031667","response to nutrient levels","3/8","474/18903",0.00079869012087885,0.00515686049145477,0.00142874898410941,"AKT1/KAT5/TP53",3
"GO:0044270","GO:0044270","cellular nitrogen compound catabolic process","3/8","474/18903",0.00079869012087885,0.00515686049145477,0.00142874898410941,"AKT1/DDX5/NPM1",3
"GO:0043255","GO:0043255","regulation of carbohydrate biosynthetic process","2/8","103/18903",0.00080587376560074,0.00517333905848291,0.00143331450143144,"AKT1/EP300",2
"GO:0035282","GO:0035282","segmentation","2/8","106/18903",0.000853195705704958,0.00544582630441393,0.0015088092479835,"EP300/TP53",2
"GO:0003279","GO:0003279","cardiac septum development","2/8","107/18903",0.000869262802083469,0.00551685539731384,0.00152848841993146,"MDM2/TP53",2
"GO:0019439","GO:0019439","aromatic compound catabolic process","3/8","489/18903",0.000874467710370933,0.00551853351686064,0.00152895335622393,"AKT1/DDX5/NPM1",3
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","2/8","108/18903",0.000885476297569207,0.00555661249654384,0.00153950343870696,"AKT1/TP53",2
"GO:0016049","GO:0016049","cell growth","3/8","493/18903",0.000895426689424607,0.00558766263735914,0.00154810612579144,"AKT1/NPM1/TP53",3
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","2/8","109/18903",0.00090183609678087,0.00559639400057906,0.00155052521902676,"DDX5/NPM1",2
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","2/8","110/18903",0.000918342104375478,0.00563619851971104,0.00156155337586114,"NPM1/TP53",2
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","2/8","110/18903",0.000918342104375478,0.00563619851971104,0.00156155337586114,"AKT1/MDM2",2
"GO:0045445","GO:0045445","myoblast differentiation","2/8","112/18903",0.000951792363533123,0.00580957415336885,0.0016095884663718,"DDX5/KAT5",2
"GO:0030518","GO:0030518","intracellular steroid hormone receptor signaling pathway","2/8","116/18903",0.00102044319160326,0.00619475567946111,0.00171630605452723,"DDX5/EP300",2
"GO:0071887","GO:0071887","leukocyte apoptotic process","2/8","117/18903",0.00103796999149138,0.00626709448916687,0.00173634809387463,"AKT1/TP53",2
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","2/8","118/18903",0.00105564223839671,0.0063395289262856,0.00175641662755309,"AKT1/MDM2",2
"GO:0042752","GO:0042752","regulation of circadian rhythm","2/8","120/18903",0.00109142269330273,0.00651935373486179,0.0018062385129806,"KAT5/TP53",2
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","2/8","121/18903",0.00110953071142082,0.00655738520982568,0.00181677543390543,"MDM2/TP53",2
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/8","121/18903",0.00110953071142082,0.00655738520982568,0.00181677543390543,"CREBBP/EP300",2
"GO:0006476","GO:0006476","protein deacetylation","2/8","122/18903",0.00112778379679085,0.0066301815842915,0.00183694424518843,"EP300/TP53",2
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","2/8","126/18903",0.00120224491444596,0.00703092968291172,0.00194797467537676,"MDM2/TP53",2
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","2/8","129/18903",0.0012596093151919,0.00729007049258735,0.002019771686209,"MDM2/TP53",2
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","2/8","129/18903",0.0012596093151919,0.00729007049258735,0.002019771686209,"AKT1/MDM2",2
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","2/8","133/18903",0.0013381150758513,0.00766499763962,0.00212364821754538,"KAT5/TP53",2
"GO:0035601","GO:0035601","protein deacylation","2/8","133/18903",0.0013381150758513,0.00766499763962,0.00212364821754538,"EP300/TP53",2
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","2/8","135/18903",0.00137823192373024,0.00785451560615654,0.00217615566904775,"AKT1/NPM1",2
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","2/8","136/18903",0.00139850600916366,0.00788955157694853,0.0021858626618507,"DDX5/EP300",2
"GO:1903052","GO:1903052","positive regulation of proteolysis involved in protein catabolic process","2/8","136/18903",0.00139850600916366,0.00788955157694853,0.0021858626618507,"AKT1/MDM2",2
"GO:0098732","GO:0098732","macromolecule deacylation","2/8","137/18903",0.00141892374316366,0.00796451166388846,0.00220663094678717,"EP300/TP53",2
"GO:0050684","GO:0050684","regulation of mRNA processing","2/8","139/18903",0.00146018977980332,0.00811458698527515,0.00224821050150393,"DDX5/NPM1",2
"GO:1903008","GO:1903008","organelle disassembly","2/8","139/18903",0.00146018977980332,0.00811458698527515,0.00224821050150393,"KAT5/TP53",2
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","2/8","141/18903",0.00150202927990903,0.00826486061900686,0.0022898450002243,"MDM2/TP53",2
"GO:0032434","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","2/8","141/18903",0.00150202927990903,0.00826486061900686,0.0022898450002243,"AKT1/MDM2",2
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","2/8","142/18903",0.00152316384338403,0.00834006869147039,0.00231068199151137,"AKT1/EP300",2
"GO:0045089","GO:0045089","positive regulation of innate immune response","2/8","145/18903",0.00158742565859594,0.00864953395439835,0.00239642179012686,"CREBBP/EP300",2
"GO:0035264","GO:0035264","multicellular organism growth","2/8","147/18903",0.00163098103273376,0.00884371754157092,0.00245022188872624,"EP300/TP53",2
"GO:0071456","GO:0071456","cellular response to hypoxia","2/8","151/18903",0.00171980239404007,0.00928028634851572,0.00257117672945731,"MDM2/TP53",2
"GO:0030183","GO:0030183","B cell differentiation","2/8","152/18903",0.00174236356485781,0.00935682741320278,0.00259238303678238,"EP300/TP53",2
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","2/8","154/18903",0.00178791224701081,0.00950999038052894,0.00263481804822646,"AKT1/KAT5",2
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","2/8","154/18903",0.00178791224701081,0.00950999038052894,0.00263481804822646,"NPM1/EP300",2
"GO:0016052","GO:0016052","carbohydrate catabolic process","2/8","155/18903",0.00181089957104831,0.00958661052540738,0.00265604626534399,"EP300/TP53",2
"GO:0034728","GO:0034728","nucleosome organization","2/8","156/18903",0.00183402875892433,0.00966325530055886,0.00267728130647345,"KAT5/NPM1",2
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","2/8","157/18903",0.00185729971708455,0.00973992386846689,0.0026985229395743,"NPM1/TP53",2
"GO:0016241","GO:0016241","regulation of macroautophagy","2/8","160/18903",0.00192796227829389,0.0100632423591321,0.00278810088449781,"AKT1/TP53",2
"GO:0007519","GO:0007519","skeletal muscle tissue development","2/8","164/18903",0.00202415814153369,0.0105162076469448,0.00291359849993099,"DDX5/EP300",2
"GO:0006606","GO:0006606","protein import into nucleus","2/8","165/18903",0.00204855989854459,0.0105937102160847,0.00293507119966914,"AKT1/TP53",2
"GO:2001022","GO:2001022","positive regulation of response to DNA damage stimulus","2/8","166/18903",0.00207310258555017,0.0106712239081085,0.00295654698109023,"DDX5/KAT5",2
"GO:0003205","GO:0003205","cardiac chamber development","2/8","167/18903",0.00209778610937358,0.0107487480925243,0.0029780256695115,"MDM2/TP53",2
"GO:0051170","GO:0051170","import into nucleus","2/8","169/18903",0.00214757529495484,0.0109536146322582,0.00303478556460814,"AKT1/TP53",2
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","2/8","170/18903",0.00217268077054737,0.01103129282137,0.00305630692124845,"AKT1/MDM2",2
"GO:0009267","GO:0009267","cellular response to starvation","2/8","175/18903",0.00230031325661104,0.0115740986830384,0.003206695578206,"KAT5/TP53",2
"GO:0043488","GO:0043488","regulation of mRNA stability","2/8","175/18903",0.00230031325661104,0.0115740986830384,0.003206695578206,"AKT1/NPM1",2
"GO:0060538","GO:0060538","skeletal muscle organ development","2/8","176/18903",0.00232626012505101,0.0116521639447622,0.00322832417637478,"DDX5/EP300",2
"GO:0048771","GO:0048771","tissue remodeling","2/8","179/18903",0.00240493980207853,0.0119924899951862,0.00332261420024007,"MDM2/TP53",2
"GO:0043484","GO:0043484","regulation of RNA splicing","2/8","180/18903",0.00243144574257249,0.0120707773086821,0.00334430431960848,"DDX5/NPM1",2
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","2/8","182/18903",0.00248487613983004,0.0122814453459741,0.00340267156548687,"AKT1/KAT5",2
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","2/8","186/18903",0.0025934084075819,0.0127613973183656,0.00353564605531685,"MDM2/TP53",2
"GO:0043487","GO:0043487","regulation of RNA stability","2/8","187/18903",0.00262088915858145,0.0128400578514714,0.00355743957812994,"AKT1/NPM1",2
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","2/8","188/18903",0.00264850879837405,0.0129187088549512,0.00357923046068477,"CREBBP/EP300",2
"GO:0061013","GO:0061013","regulation of mRNA catabolic process","2/8","190/18903",0.00270416437497505,0.0131328330732484,0.00363855526884515,"AKT1/NPM1",2
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","2/8","192/18903",0.00276037439903257,0.0133477844316856,0.00369810924272306,"DDX5/EP300",2
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","2/8","194/18903",0.00281713813279314,0.0135053360271671,0.00374176015830668,"AKT1/MDM2",2
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","2/8","194/18903",0.00281713813279314,0.0135053360271671,0.00374176015830668,"MDM2/TP53",2
"GO:0043393","GO:0043393","regulation of protein binding","2/8","200/18903",0.00299074422373435,0.0142763303329542,0.0039553702284206,"AKT1/EP300",2
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","2/8","209/18903",0.00326044132426116,0.0154318345728801,0.00427551181682774,"AKT1/MDM2",2
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","2/8","209/18903",0.00326044132426116,0.0154318345728801,0.00427551181682774,"DDX5/EP300",2
"GO:0031396","GO:0031396","regulation of protein ubiquitination","2/8","210/18903",0.00329109321912878,0.0155111861846702,0.00429749680845597,"AKT1/NPM1",2
"GO:0042594","GO:0042594","response to starvation","2/8","211/18903",0.00332188188819078,0.0155905128954164,0.00431947490105303,"KAT5/TP53",2
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","2/8","212/18903",0.00335280723995561,0.0156698145900854,0.00434144606274807,"AKT1/EP300",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","2/8","216/18903",0.00347787364551431,0.0161866035918312,0.00448462654290003,"AKT1/NPM1",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","2/8","218/18903",0.00354122456846404,0.0164130615891051,0.00454736852207219,"EP300/TP53",2
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","2/8","227/18903",0.0038330273402734,0.0176921137978735,0.00490174005237224,"AKT1/MDM2",2
"GO:0031669","GO:0031669","cellular response to nutrient levels","2/8","231/18903",0.00396623722514455,0.0182316336645533,0.0050512182984297,"KAT5/TP53",2
"GO:0060348","GO:0060348","bone development","2/8","233/18903",0.00403365169473225,0.0183901589510854,0.00509513898281969,"EP300/TP53",2
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","2/8","233/18903",0.00403365169473225,0.0183901589510854,0.00509513898281969,"AKT1/MDM2",2
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","2/8","234/18903",0.00406756099378807,0.0184693724799239,0.00511708571747408,"AKT1/TP53",2
"GO:0010998","GO:0010998","regulation of translational initiation by eIF2 alpha phosphorylation","1/8","10/18903",0.00422508562551727,0.0188776825748111,0.00523021125853506,"NPM1",1
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane","1/8","10/18903",0.00422508562551727,0.0188776825748111,0.00523021125853506,"AKT1",1
"GO:0051974","GO:0051974","negative regulation of telomerase activity","1/8","10/18903",0.00422508562551727,0.0188776825748111,0.00523021125853506,"TP53",1
"GO:1904749","GO:1904749","regulation of protein localization to nucleolus","1/8","10/18903",0.00422508562551727,0.0188776825748111,0.00523021125853506,"NPM1",1
"GO:0033673","GO:0033673","negative regulation of kinase activity","2/8","240/18903",0.00427383997989076,0.0189439653076904,0.00524857541390094,"AKT1/NPM1",2
"GO:0045088","GO:0045088","regulation of innate immune response","2/8","240/18903",0.00427383997989076,0.0189439653076904,0.00524857541390094,"CREBBP/EP300",2
"GO:0065004","GO:0065004","protein-DNA complex assembly","2/8","242/18903",0.00434367297155082,0.0191774020127362,0.00531325089925501,"NPM1/TP53",2
"GO:0045444","GO:0045444","fat cell differentiation","2/8","244/18903",0.00441404142271052,0.0194113553904238,0.00537806953285078,"AKT1/EP300",2
"GO:0001649","GO:0001649","osteoblast differentiation","2/8","246/18903",0.00448494461106708,0.0195690747287575,0.00542176692291826,"AKT1/DDX5",2
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","2/8","246/18903",0.00448494461106708,0.0195690747287575,0.00542176692291826,"MDM2/TP53",2
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","2/8","247/18903",0.0045205965061358,0.0195864214172011,0.0054265729601443,"AKT1/TP53",2
"GO:0042593","GO:0042593","glucose homeostasis","2/8","248/18903",0.00455638181490739,0.0195864214172011,0.0054265729601443,"AKT1/KAT5",2
"GO:0048863","GO:0048863","stem cell differentiation","2/8","248/18903",0.00455638181490739,0.0195864214172011,0.0054265729601443,"KAT5/TP53",2
"GO:0033500","GO:0033500","carbohydrate homeostasis","2/8","249/18903",0.00459230044725974,0.0195864214172011,0.0054265729601443,"AKT1/KAT5",2
"GO:0010918","GO:0010918","positive regulation of mitochondrial membrane potential","1/8","11/18903",0.00464673381876302,0.0195864214172011,0.0054265729601443,"AKT1",1
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","1/8","11/18903",0.00464673381876302,0.0195864214172011,0.0054265729601443,"KAT5",1
"GO:0061418","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","1/8","11/18903",0.00464673381876302,0.0195864214172011,0.0054265729601443,"TP53",1
"GO:0070673","GO:0070673","response to interleukin-18","1/8","11/18903",0.00464673381876302,0.0195864214172011,0.0054265729601443,"AKT1",1
"GO:1990440","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","1/8","11/18903",0.00464673381876302,0.0195864214172011,0.0054265729601443,"TP53",1
"GO:0050870","GO:0050870","positive regulation of T cell activation","2/8","251/18903",0.00466453732240261,0.0195875495831719,0.00542688552744902,"AKT1/KAT5",2
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","2/8","252/18903",0.00470085538513301,0.0196661253378036,0.00544865556171538,"AKT1/NPM1",2
"GO:0034612","GO:0034612","response to tumor necrosis factor","2/8","254/18903",0.00477389031103731,0.0198971473038384,0.00551266202452856,"AKT1/TP53",2
"GO:0003007","GO:0003007","heart morphogenesis","2/8","258/18903",0.0049215528476391,0.0204363365457727,0.00566204866838542,"MDM2/TP53",2
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","2/8","261/18903",0.00503369052057383,0.0204501092909399,0.00566586451636086,"EP300/TP53",2
"GO:0071216","GO:0071216","cellular response to biotic stimulus","2/8","261/18903",0.00503369052057383,0.0204501092909399,0.00566586451636086,"AKT1/TP53",2
"GO:0006983","GO:0006983","ER overload response","1/8","12/18903",0.00506822577988153,0.0204501092909399,0.00566586451636086,"TP53",1
"GO:0010826","GO:0010826","negative regulation of centrosome duplication","1/8","12/18903",0.00506822577988153,0.0204501092909399,0.00566586451636086,"NPM1",1
"GO:0046606","GO:0046606","negative regulation of centrosome cycle","1/8","12/18903",0.00506822577988153,0.0204501092909399,0.00566586451636086,"NPM1",1
"GO:0051095","GO:0051095","regulation of helicase activity","1/8","12/18903",0.00506822577988153,0.0204501092909399,0.00566586451636086,"TP53",1
"GO:0140052","GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","1/8","12/18903",0.00506822577988153,0.0204501092909399,0.00566586451636086,"AKT1",1
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","2/8","262/18903",0.00507133417510327,0.0204501092909399,0.00566586451636086,"KAT5/TP53",2
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","2/8","266/18903",0.00522322855501665,0.0209868571796892,0.00581457476400945,"DDX5/EP300",2
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","2/8","272/18903",0.00545501956854484,0.0215909868339337,0.00598195366270228,"MDM2/TP53",2
"GO:0043471","GO:0043471","regulation of cellular carbohydrate catabolic process","1/8","13/18903",0.00548956155849345,0.0215909868339337,0.00598195366270228,"TP53",1
"GO:0045815","GO:0045815","epigenetic maintenance of chromatin in transcription-competent conformation","1/8","13/18903",0.00548956155849345,0.0215909868339337,0.00598195366270228,"EP300",1
"GO:0070243","GO:0070243","regulation of thymocyte apoptotic process","1/8","13/18903",0.00548956155849345,0.0215909868339337,0.00598195366270228,"TP53",1
"GO:0090235","GO:0090235","regulation of metaphase plate congression","1/8","13/18903",0.00548956155849345,0.0215909868339337,0.00598195366270228,"KAT5",1
"GO:1901524","GO:1901524","regulation of mitophagy","1/8","13/18903",0.00548956155849345,0.0215909868339337,0.00598195366270228,"TP53",1
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","2/8","275/18903",0.00557268709844025,0.0218410227682729,0.00605122809581324,"AKT1/KAT5",2
"GO:0043558","GO:0043558","regulation of translational initiation in response to stress","1/8","14/18903",0.00591074120420709,0.0229246455732615,0.0063514543641699,"NPM1",1
"GO:0070141","GO:0070141","response to UV-A","1/8","14/18903",0.00591074120420709,0.0229246455732615,0.0063514543641699,"AKT1",1
"GO:1903025","GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding","1/8","14/18903",0.00591074120420709,0.0229246455732615,0.0063514543641699,"EP300",1
"GO:0034599","GO:0034599","cellular response to oxidative stress","2/8","288/18903",0.00609616291207306,0.0235619860650021,0.00652803458805128,"AKT1/TP53",2
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"NPM1",1
"GO:0003376","GO:0003376","sphingosine-1-phosphate receptor signaling pathway","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"AKT1",1
"GO:0010225","GO:0010225","response to UV-C","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"TP53",1
"GO:0010867","GO:0010867","positive regulation of triglyceride biosynthetic process","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"KAT5",1
"GO:0033750","GO:0033750","ribosome localization","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"NPM1",1
"GO:0043518","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"MDM2",1
"GO:0045725","GO:0045725","positive regulation of glycogen biosynthetic process","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"AKT1",1
"GO:0046322","GO:0046322","negative regulation of fatty acid oxidation","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"AKT1",1
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"TP53",1
"GO:0071380","GO:0071380","cellular response to prostaglandin E stimulus","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"AKT1",1
"GO:2000402","GO:2000402","negative regulation of lymphocyte migration","1/8","15/18903",0.00633176476661756,0.0235752708143727,0.00653171523293181,"AKT1",1
"GO:0030217","GO:0030217","T cell differentiation","2/8","296/18903",0.00642921321320181,0.0238585752795562,0.00661020697562976,"KAT5/TP53",2
"GO:0006302","GO:0006302","double-strand break repair","2/8","300/18903",0.00659883817394187,0.0243312589479251,0.00674116772434621,"KAT5/TP53",2
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","2/8","301/18903",0.00664156635400503,0.0243312589479251,0.00674116772434621,"AKT1/KAT5",2
"GO:0034349","GO:0034349","glial cell apoptotic process","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"TP53",1
"GO:0043486","GO:0043486","histone exchange","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"KAT5",1
"GO:0043517","GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"DDX5",1
"GO:0045838","GO:0045838","positive regulation of membrane potential","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"AKT1",1
"GO:0048266","GO:0048266","behavioral response to pain","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"AKT1",1
"GO:0070875","GO:0070875","positive regulation of glycogen metabolic process","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"AKT1",1
"GO:1903799","GO:1903799","negative regulation of miRNA maturation","1/8","16/18903",0.00675263229530598,0.0243312589479251,0.00674116772434621,"TP53",1
"GO:0031349","GO:0031349","positive regulation of defense response","2/8","307/18903",0.00690063294046008,0.0247845884067328,0.00686676623623376,"CREBBP/EP300",2
"GO:0042063","GO:0042063","gliogenesis","2/8","310/18903",0.00703189638290409,0.0248068887588314,0.00687294472515332,"AKT1/TP53",2
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","2/8","312/18903",0.00712004452845062,0.0248068887588314,0.00687294472515332,"CREBBP/EP300",2
"GO:0002757","GO:0002757","immune response-activating signal transduction","2/8","312/18903",0.00712004452845062,0.0248068887588314,0.00687294472515332,"CREBBP/EP300",2
"GO:0060485","GO:0060485","mesenchyme development","2/8","313/18903",0.00716431009292821,0.0248068887588314,0.00687294472515332,"DDX5/MDM2",2
"GO:0006089","GO:0006089","lactate metabolic process","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"TP53",1
"GO:0010763","GO:0010763","positive regulation of fibroblast migration","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"AKT1",1
"GO:0043923","GO:0043923","positive regulation by host of viral transcription","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"EP300",1
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"AKT1",1
"GO:0060253","GO:0060253","negative regulation of glial cell proliferation","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"TP53",1
"GO:0090399","GO:0090399","replicative senescence","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"TP53",1
"GO:1902036","GO:1902036","regulation of hematopoietic stem cell differentiation","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"KAT5",1
"GO:1905269","GO:1905269","positive regulation of chromatin organization","1/8","17/18903",0.00717334383984114,0.0248068887588314,0.00687294472515332,"KAT5",1
"GO:0007281","GO:0007281","germ cell development","2/8","316/18903",0.00729787170027084,0.0251596379296374,0.00697067667277332,"AKT1/KAT5",2
"GO:0016236","GO:0016236","macroautophagy","2/8","317/18903",0.0073426469150914,0.0252361126281757,0.00699186459283197,"AKT1/TP53",2
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","2/8","322/18903",0.0075684291404937,0.0252451954922707,0.00699438107216472,"AKT1/KAT5",2
"GO:0007289","GO:0007289","spermatid nucleus differentiation","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"KAT5",1
"GO:0042753","GO:0042753","positive regulation of circadian rhythm","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"KAT5",1
"GO:0043217","GO:0043217","myelin maintenance","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"AKT1",1
"GO:0045721","GO:0045721","negative regulation of gluconeogenesis","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"EP300",1
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"KAT5",1
"GO:0060644","GO:0060644","mammary gland epithelial cell differentiation","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"AKT1",1
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"TP53",1
"GO:0090520","GO:0090520","sphingolipid mediated signaling pathway","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"AKT1",1
"GO:1902001","GO:1902001","fatty acid transmembrane transport","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"AKT1",1
"GO:1902570","GO:1902570","protein localization to nucleolus","1/8","18/18903",0.00759389944977884,0.0252451954922707,0.00699438107216472,"NPM1",1
"GO:1901214","GO:1901214","regulation of neuron death","2/8","325/18903",0.00770542024747155,0.0255399240843493,0.00707603795957094,"AKT1/TP53",2
"GO:0071496","GO:0071496","cellular response to external stimulus","2/8","328/18903",0.00784354979995809,0.0256255418237334,0.00709975903140708,"KAT5/TP53",2
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","2/8","329/18903",0.00788984556477671,0.0256255418237334,0.00709975903140708,"DDX5/NPM1",2
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","2/8","329/18903",0.00788984556477671,0.0256255418237334,0.00709975903140708,"DDX5/NPM1",2
"GO:0006098","GO:0006098","pentose-phosphate shunt","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"TP53",1
"GO:0010663","GO:0010663","positive regulation of striated muscle cell apoptotic process","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"TP53",1
"GO:0010666","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"TP53",1
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"TP53",1
"GO:0070242","GO:0070242","thymocyte apoptotic process","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"TP53",1
"GO:0090043","GO:0090043","regulation of tubulin deacetylation","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"EP300",1
"GO:0140354","GO:0140354","lipid import into cell","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"AKT1",1
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/8","19/18903",0.00801429917466112,0.0256255418237334,0.00709975903140708,"AKT1",1
